Value,Percentile,TotalCount,1/(1-Percentile)
16.00000,0.000000,4,1.00
31.00000,0.050000,356141,1.05
31.00000,0.100000,356141,1.11
32.00000,0.150000,450473,1.18
33.00000,0.200000,668278,1.25
34.00000,0.250000,1001830,1.33
34.00000,0.300000,1001830,1.43
35.00000,0.350000,1143797,1.54
36.00000,0.400000,1177053,1.67
69.00000,0.450000,1442542,1.82
70.00000,0.500000,1723090,2.00
70.00000,0.525000,1723090,2.11
70.00000,0.550000,1723090,2.22
70.00000,0.575000,1723090,2.35
71.00000,0.600000,1914358,2.50
71.00000,0.625000,1914358,2.67
71.00000,0.650000,1914358,2.86
72.00000,0.675000,1993516,3.08
74.00000,0.700000,2044332,3.33
87.00000,0.725000,2116857,3.64
96.00000,0.750000,2190824,4.00
101.00000,0.762500,2226865,4.21
105.00000,0.775000,2259287,4.44
111.00000,0.787500,2295047,4.71
144.00000,0.800000,2332068,5.00
150.00000,0.812500,2376320,5.33
153.00000,0.825000,2409864,5.71
156.00000,0.837500,2446660,6.15
159.00000,0.850000,2491740,6.67
161.00000,0.862500,2526787,7.27
163.00000,0.875000,2565696,8.00
164.00000,0.881250,2583081,8.42
165.00000,0.887500,2599726,8.89
166.00000,0.893750,2615120,9.41
167.00000,0.900000,2628948,10.00
169.00000,0.906250,2651960,10.67
170.00000,0.912500,2662421,11.43
172.00000,0.918750,2684410,12.31
173.00000,0.925000,2696743,13.33
175.00000,0.931250,2720953,14.55
177.00000,0.937500,2741320,16.00
177.00000,0.940625,2741320,16.84
179.00000,0.943750,2756253,17.78
180.00000,0.946875,2761669,18.82
182.00000,0.950000,2769983,20.00
185.00000,0.953125,2778876,21.33
189.00000,0.956250,2786922,22.86
198.00000,0.959375,2795969,24.62
208.00000,0.962500,2805708,26.67
215.00000,0.965625,2814806,29.09
221.00000,0.968750,2824071,32.00
224.00000,0.970313,2828954,33.68
227.00000,0.971875,2833906,35.56
229.00000,0.973437,2837356,37.65
232.00000,0.975000,2842366,40.00
235.00000,0.976562,2846561,42.67
239.00000,0.978125,2851185,45.71
244.00000,0.979688,2855857,49.23
250.00000,0.981250,2860048,53.33
258.00000,0.982812,2864539,58.18
267.00000,0.984375,2869141,64.00
271.00000,0.985156,2871130,67.37
276.00000,0.985938,2873630,71.11
280.00000,0.986719,2875535,75.29
285.00000,0.987500,2877814,80.00
291.00000,0.988281,2880314,85.33
296.00000,0.989062,2882442,91.43
302.00000,0.989844,2884677,98.46
309.00000,0.990625,2887017,106.67
317.00000,0.991406,2889321,116.36
326.00000,0.992188,2891603,128.00
331.00000,0.992578,2892815,134.74
335.00000,0.992969,2893771,142.22
340.00000,0.993359,2894996,150.59
344.00000,0.993750,2896018,160.00
349.00000,0.994141,2897359,170.67
353.00000,0.994531,2898477,182.86
357.00000,0.994922,2899613,196.92
361.00000,0.995313,2900767,213.33
365.00000,0.995703,2901929,232.73
369.00000,0.996094,2903073,256.00
371.00000,0.996289,2903698,269.47
372.00000,0.996484,2904045,284.44
374.00000,0.996680,2904593,301.18
376.00000,0.996875,2905123,320.00
379.00000,0.997070,2905805,341.33
382.00000,0.997266,2906428,365.71
385.00000,0.997461,2906977,393.85
388.00000,0.997656,2907472,426.67
392.00000,0.997852,2907985,465.45
399.00000,0.998047,2908568,512.00
403.00000,0.998145,2908883,538.95
407.00000,0.998242,2909110,568.89
412.00000,0.998340,2909397,602.35
417.00000,0.998437,2909717,640.00
422.00000,0.998535,2910012,682.67
426.00000,0.998633,2910290,731.43
430.00000,0.998730,2910532,787.69
436.00000,0.998828,2910847,853.33
443.00000,0.998926,2911145,930.91
449.00000,0.999023,2911387,1024.00
453.00000,0.999072,2911526,1077.89
457.00000,0.999121,2911665,1137.78
462.00000,0.999170,2911813,1204.71
467.00000,0.999219,2911958,1280.00
473.00000,0.999268,2912109,1365.33
479.00000,0.999316,2912256,1462.86
484.00000,0.999365,2912383,1575.38
489.00000,0.999414,2912525,1706.67
495.00000,0.999463,2912675,1861.82
501.00000,0.999512,2912814,2048.00
504.00000,0.999536,2912878,2155.79
508.00000,0.999561,2912957,2275.56
513.00000,0.999585,2913029,2409.41
518.00000,0.999609,2913090,2560.00
525.00000,0.999634,2913166,2730.67
533.00000,0.999658,2913234,2925.71
542.00000,0.999683,2913303,3150.77
553.00000,0.999707,2913377,3413.33
561.00000,0.999731,2913446,3723.64
570.00000,0.999756,2913515,4096.00
575.00000,0.999768,2913554,4311.58
580.00000,0.999780,2913586,4551.11
587.00000,0.999792,2913623,4818.82
597.00000,0.999805,2913660,5120.00
607.00000,0.999817,2913693,5461.33
626.00000,0.999829,2913729,5851.43
656.00000,0.999841,2913764,6301.54
712.00000,0.999854,2913800,6826.67
877.00000,0.999866,2913835,7447.27
1668.00000,0.999878,2913871,8192.00
1834.00000,0.999884,2913889,8623.16
1888.00000,0.999890,2913906,9102.22
1935.00000,0.999896,2913924,9637.65
1979.00000,0.999902,2913942,10240.00
2048.00000,0.999908,2913960,10922.67
2111.00000,0.999915,2913978,11702.86
2195.00000,0.999921,2913997,12603.08
2232.00000,0.999927,2914013,13653.33
2277.00000,0.999933,2914032,14894.55
2317.00000,0.999939,2914049,16384.00
2340.00000,0.999942,2914059,17246.32
2350.00000,0.999945,2914066,18204.44
2367.00000,0.999948,2914075,19275.29
2389.00000,0.999951,2914084,20480.00
2425.00000,0.999954,2914093,21845.33
2458.00000,0.999957,2914103,23405.71
2480.00000,0.999960,2914111,25206.15
2534.00000,0.999963,2914120,27306.67
2573.00000,0.999966,2914129,29789.09
2624.00000,0.999969,2914138,32768.00
