Value,Percentile,TotalCount,1/(1-Percentile)
115.00000,0.992969,4416685,142.22
116.00000,0.993359,4422120,150.59
116.00000,0.993750,4422120,160.00
116.00000,0.994141,4422120,170.67
117.00000,0.994531,4426462,182.86
117.00000,0.994922,4426462,196.92
117.00000,0.995313,4426462,213.33
118.00000,0.995703,4430175,232.73
118.00000,0.996094,4430175,256.00
119.00000,0.996289,4433117,269.47
119.00000,0.996484,4433117,284.44
119.00000,0.996680,4433117,301.18
120.00000,0.996875,4435223,320.00
120.00000,0.997070,4435223,341.33
120.00000,0.997266,4435223,365.71
121.00000,0.997461,4436560,393.85
122.00000,0.997656,4437478,426.67
122.00000,0.997852,4437478,465.45
124.00000,0.998047,4438761,512.00
125.00000,0.998145,4439224,538.95
125.00000,0.998242,4439224,568.89
127.00000,0.998340,4439722,602.35
130.00000,0.998437,4440165,640.00
134.00000,0.998535,4440545,682.67
142.00000,0.998633,4440966,731.43
155.00000,0.998730,4441390,787.69
173.00000,0.998828,4441822,853.33
193.00000,0.998926,4442261,930.91
209.00000,0.999023,4442679,1024.00
218.00000,0.999072,4442907,1077.89
228.00000,0.999121,4443125,1137.78
238.00000,0.999170,4443350,1204.71
248.00000,0.999219,4443554,1280.00
260.00000,0.999268,4443772,1365.33
272.00000,0.999316,4443998,1462.86
281.00000,0.999365,4444216,1575.38
286.00000,0.999414,4444449,1706.67
293.00000,0.999463,4444651,1861.82
301.00000,0.999512,4444865,2048.00
305.00000,0.999536,4444984,2155.79
308.00000,0.999561,4445082,2275.56
312.00000,0.999585,4445201,2409.41
315.00000,0.999609,4445293,2560.00
320.00000,0.999634,4445405,2730.67
325.00000,0.999658,4445509,2925.71
331.00000,0.999683,4445614,3150.77
1680.00000,0.999707,4445718,3413.33
1823.00000,0.999731,4445826,3723.64
1894.00000,0.999756,4445935,4096.00
1940.00000,0.999768,4445990,4311.58
1986.00000,0.999780,4446043,4551.11
2021.00000,0.999792,4446099,4818.82
2054.00000,0.999805,4446153,5120.00
2077.00000,0.999817,4446209,5461.33
2093.00000,0.999829,4446262,5851.43
2111.00000,0.999841,4446317,6301.54
2127.00000,0.999854,4446372,6826.67
2143.00000,0.999866,4446426,7447.27
2166.00000,0.999878,4446478,8192.00
2177.00000,0.999884,4446505,8623.16
2189.00000,0.999890,4446534,9102.22
2199.00000,0.999896,4446559,9637.65
2211.00000,0.999902,4446587,10240.00
2225.00000,0.999908,4446613,10922.67
2248.00000,0.999915,4446641,11702.86
2275.00000,0.999921,4446668,12603.08
2312.00000,0.999927,4446695,13653.33
2377.00000,0.999933,4446722,14894.55
2451.00000,0.999939,4446749,16384.00
2518.00000,0.999942,4446763,17246.32
2582.00000,0.999945,4446776,18204.44
2621.00000,0.999948,4446790,19275.29
2658.00000,0.999951,4446803,20480.00
2691.00000,0.999954,4446817,21845.33
2732.00000,0.999957,4446831,23405.71
2755.00000,0.999960,4446844,25206.15
2773.00000,0.999963,4446858,27306.67
2802.00000,0.999966,4446871,29789.09
2833.00000,0.999969,4446885,32768.00
2855.00000,0.999971,4446892,34492.63
2875.00000,0.999973,4446898,36408.89
2892.00000,0.999974,4446905,38550.59
2916.00000,0.999976,4446912,40960.00
2939.00000,0.999977,4446919,43690.67
2983.00000,0.999979,4446926,46811.43
3024.00000,0.999980,4446932,50412.31
3078.00000,0.999982,4446939,54613.33
3141.00000,0.999983,4446946,59578.18
3290.00000,0.999985,4446953,65536.00
3376.00000,0.999986,4446956,68985.26
3554.00000,0.999986,4446959,72817.78
3619.00000,0.999987,4446963,77101.18
4054.00000,0.999988,4446966,81920.00
4385.00000,0.999989,4446970,87381.33
4446.00000,0.999989,4446973,93622.86
4569.00000,0.999990,4446976,100824.62
4841.00000,0.999991,4446980,109226.67
5026.00000,0.999992,4446983,119156.36
5197.00000,0.999992,4446987,131072.00
5218.00000,0.999993,4446988,137970.53
5591.00000,0.999993,4446990,145635.56
5892.00000,0.999994,4446992,154202.35
5969.00000,0.999994,4446993,163840.00
6312.00000,0.999994,4446995,174762.67
6732.00000,0.999995,4446997,187245.71
6866.00000,0.999995,4446998,201649.23
7901.00000,0.999995,4447000,218453.33
9446.00000,0.999996,4447002,238312.73
12413.00000,0.999996,4447004,262144.00
12413.00000,0.999996,4447004,275941.05
12426.00000,0.999997,4447005,291271.11
12456.00000,0.999997,4447006,308404.71
12494.00000,0.999997,4447007,327680.00
12550.00000,0.999997,4447008,349525.33
12610.00000,0.999997,4447009,374491.43
12610.00000,0.999998,4447009,403298.46
16352.00000,0.999998,4447010,436906.67
16488.00000,0.999998,4447011,476625.45
17784.00000,0.999998,4447012,524288.00
17784.00000,0.999998,4447012,551882.11
19324.00000,0.999998,4447013,582542.22
19324.00000,0.999998,4447013,616809.41
21583.00000,0.999998,4447014,655360.00
21583.00000,0.999999,4447014,699050.67
21602.00000,0.999999,4447015,748982.86
21602.00000,0.999999,4447015,806596.92
21602.00000,0.999999,4447015,873813.33
21818.00000,0.999999,4447016,953250.91
21818.00000,0.999999,4447016,1048576.00
21818.00000,0.999999,4447016,1103764.21
23113.00000,0.999999,4447017,1165084.44
23113.00000,0.999999,4447017,1233618.82
23113.00000,0.999999,4447017,1310720.00
23113.00000,0.999999,4447017,1398101.33
23875.00000,0.999999,4447018,1497965.71
23875.00000,0.999999,4447018,1613193.85
23875.00000,0.999999,4447018,1747626.67
23875.00000,0.999999,4447018,1906501.82
23875.00000,1.000000,4447018,2097152.00
23875.00000,1.000000,4447018,2207528.42
24720.00000,1.000000,4447019,2330168.89
24720.00000,1.000000,4447019,inf
