Value,Percentile,TotalCount,1/(1-Percentile)
18.00000,0.000000,670,1.00
20.00000,0.050000,846311,1.05
20.00000,0.100000,846311,1.11
20.00000,0.150000,846311,1.18
21.00000,0.200000,1900056,1.25
21.00000,0.250000,1900056,1.33
21.00000,0.300000,1900056,1.43
21.00000,0.350000,1900056,1.54
21.00000,0.400000,1900056,1.67
22.00000,0.450000,2642134,1.82
22.00000,0.500000,2642134,2.00
22.00000,0.525000,2642134,2.11
22.00000,0.550000,2642134,2.22
22.00000,0.575000,2642134,2.35
23.00000,0.600000,3658946,2.50
23.00000,0.625000,3658946,2.67
23.00000,0.650000,3658946,2.86
23.00000,0.675000,3658946,3.08
23.00000,0.700000,3658946,3.33
23.00000,0.725000,3658946,3.64
23.00000,0.750000,3658946,4.00
23.00000,0.762500,3658946,4.21
23.00000,0.775000,3658946,4.44
23.00000,0.787500,3658946,4.71
23.00000,0.800000,3658946,5.00
23.00000,0.812500,3658946,5.33
24.00000,0.825000,4155547,5.71
24.00000,0.837500,4155547,6.15
24.00000,0.850000,4155547,6.67
24.00000,0.862500,4155547,7.27
24.00000,0.875000,4155547,8.00
24.00000,0.881250,4155547,8.42
24.00000,0.887500,4155547,8.89
24.00000,0.893750,4155547,9.41
24.00000,0.900000,4155547,10.00
24.00000,0.906250,4155547,10.67
24.00000,0.912500,4155547,11.43
24.00000,0.918750,4155547,12.31
24.00000,0.925000,4155547,13.33
24.00000,0.931250,4155547,14.55
25.00000,0.937500,4256307,16.00
25.00000,0.940625,4256307,16.84
25.00000,0.943750,4256307,17.78
25.00000,0.946875,4256307,18.82
25.00000,0.950000,4256307,20.00
25.00000,0.953125,4256307,21.33
25.00000,0.956250,4256307,22.86
26.00000,0.959375,4314189,24.62
26.00000,0.962500,4314189,26.67
26.00000,0.965625,4314189,29.09
26.00000,0.968750,4314189,32.00
27.00000,0.970313,4342052,33.68
27.00000,0.971875,4342052,35.56
27.00000,0.973437,4342052,37.65
27.00000,0.975000,4342052,40.00
28.00000,0.976562,4353470,42.67
28.00000,0.978125,4353470,45.71
29.00000,0.979688,4358096,49.23
32.00000,0.981250,4364573,53.33
40.00000,0.982812,4370708,58.18
122.00000,0.984375,4377940,64.00
128.00000,0.985156,4381373,67.37
174.00000,0.985938,4385102,71.11
176.00000,0.986719,4388172,75.29
178.00000,0.987500,4393955,80.00
179.00000,0.988281,4397209,85.33
180.00000,0.989062,4400198,91.43
181.00000,0.989844,4402767,98.46
183.00000,0.990625,4406900,106.67
184.00000,0.991406,4409078,116.36
186.00000,0.992188,4414099,128.00
186.00000,0.992578,4414099,134.74
187.00000,0.992969,4416676,142.22
188.00000,0.993359,4418571,150.59
189.00000,0.993750,4419668,160.00
191.00000,0.994141,4421310,170.67
193.00000,0.994531,4423329,182.86
195.00000,0.994922,4424507,196.92
251.00000,0.995313,4426201,213.33
980.00000,0.995703,4428316,232.73
983.00000,0.996094,4429853,256.00
984.00000,0.996289,4430561,269.47
986.00000,0.996484,4432016,284.44
987.00000,0.996680,4432816,301.18
988.00000,0.996875,4433668,320.00
989.00000,0.997070,4434458,341.33
990.00000,0.997266,4435275,365.71
991.00000,0.997461,4436058,393.85
992.00000,0.997656,4436826,426.67
