Value,Percentile,TotalCount,1/(1-Percentile)
18.00000,0.000000,1192,1.00
20.00000,0.050000,1116091,1.05
20.00000,0.100000,1116091,1.11
20.00000,0.150000,1116091,1.18
20.00000,0.200000,1116091,1.25
20.00000,0.250000,1116091,1.33
21.00000,0.300000,2689861,1.43
21.00000,0.350000,2689861,1.54
21.00000,0.400000,2689861,1.67
21.00000,0.450000,2689861,1.82
21.00000,0.500000,2689861,2.00
21.00000,0.525000,2689861,2.11
21.00000,0.550000,2689861,2.22
21.00000,0.575000,2689861,2.35
21.00000,0.600000,2689861,2.50
22.00000,0.625000,3539396,2.67
22.00000,0.650000,3539396,2.86
22.00000,0.675000,3539396,3.08
22.00000,0.700000,3539396,3.33
22.00000,0.725000,3539396,3.64
22.00000,0.750000,3539396,4.00
22.00000,0.762500,3539396,4.21
22.00000,0.775000,3539396,4.44
22.00000,0.787500,3539396,4.71
23.00000,0.800000,4013312,5.00
23.00000,0.812500,4013312,5.33
23.00000,0.825000,4013312,5.71
23.00000,0.837500,4013312,6.15
23.00000,0.850000,4013312,6.67
23.00000,0.862500,4013312,7.27
23.00000,0.875000,4013312,8.00
23.00000,0.881250,4013312,8.42
23.00000,0.887500,4013312,8.89
23.00000,0.893750,4013312,9.41
23.00000,0.900000,4013312,10.00
24.00000,0.906250,4241421,10.67
24.00000,0.912500,4241421,11.43
24.00000,0.918750,4241421,12.31
24.00000,0.925000,4241421,13.33
24.00000,0.931250,4241421,14.55
24.00000,0.937500,4241421,16.00
24.00000,0.940625,4241421,16.84
24.00000,0.943750,4241421,17.78
24.00000,0.946875,4241421,18.82
24.00000,0.950000,4241421,20.00
24.00000,0.953125,4241421,21.33
25.00000,0.956250,4314791,22.86
25.00000,0.959375,4314791,24.62
25.00000,0.962500,4314791,26.67
25.00000,0.965625,4314791,29.09
25.00000,0.968750,4314791,32.00
26.00000,0.970313,4344594,33.68
26.00000,0.971875,4344594,35.56
26.00000,0.973437,4344594,37.65
26.00000,0.975000,4344594,40.00
