Value,Percentile,TotalCount,1/(1-Percentile)
607.00000,0.999890,3011629,9102.22
712.00000,0.999896,3011647,9637.65
1243.00000,0.999902,3011665,10240.00
1640.00000,0.999908,3011684,10922.67
1804.00000,0.999915,3011702,11702.86
1887.00000,0.999921,3011721,12603.08
1964.00000,0.999927,3011739,13653.33
2049.00000,0.999933,3011757,14894.55
2134.00000,0.999939,3011776,16384.00
2160.00000,0.999942,3011785,17246.32
2189.00000,0.999945,3011794,18204.44
2212.00000,0.999948,3011803,19275.29
2255.00000,0.999951,3011812,20480.00
2312.00000,0.999954,3011822,21845.33
2345.00000,0.999957,3011831,23405.71
2374.00000,0.999960,3011840,25206.15
2423.00000,0.999963,3011849,27306.67
2457.00000,0.999966,3011858,29789.09
2487.00000,0.999969,3011869,32768.00
2518.00000,0.999971,3011872,34492.63
2530.00000,0.999973,3011877,36408.89
2564.00000,0.999974,3011881,38550.59
2613.00000,0.999976,3011886,40960.00
2642.00000,0.999977,3011891,43690.67
2671.00000,0.999979,3011895,46811.43
2760.00000,0.999980,3011900,50412.31
2826.00000,0.999982,3011904,54613.33
3094.00000,0.999983,3011909,59578.18
3316.00000,0.999985,3011914,65536.00
3861.00000,0.999986,3011916,68985.26
3951.00000,0.999986,3011918,72817.78
4286.00000,0.999987,3011920,77101.18
4760.00000,0.999988,3011923,81920.00
5018.00000,0.999989,3011925,87381.33
6373.00000,0.999989,3011927,93622.86
11913.00000,0.999990,3011930,100824.62
12435.00000,0.999991,3011932,109226.67
12517.00000,0.999992,3011934,119156.36
12615.00000,0.999992,3011937,131072.00
12625.00000,0.999993,3011939,137970.53
12625.00000,0.999993,3011939,145635.56
12675.00000,0.999994,3011940,154202.35
12681.00000,0.999994,3011941,163840.00
12796.00000,0.999994,3011942,174762.67
15223.00000,0.999995,3011943,187245.71
16604.00000,0.999995,3011945,201649.23
16977.00000,0.999995,3011946,218453.33
17365.00000,0.999996,3011947,238312.73
17720.00000,0.999996,3011948,262144.00
17747.00000,0.999996,3011949,275941.05
17747.00000,0.999997,3011949,291271.11
17950.00000,0.999997,3011950,308404.71
17950.00000,0.999997,3011950,327680.00
18800.00000,0.999997,3011951,349525.33
18800.00000,0.999997,3011951,374491.43
19518.00000,0.999998,3011952,403298.46
20418.00000,0.999998,3011953,436906.67
20418.00000,0.999998,3011953,476625.45
25298.00000,0.999998,3011954,524288.00
25298.00000,0.999998,3011954,551882.11
25298.00000,0.999998,3011954,582542.22
28000.00000,0.999998,3011955,616809.41
28000.00000,0.999998,3011955,655360.00
28000.00000,0.999999,3011955,699050.67
28000.00000,0.999999,3011955,748982.86
29745.00000,0.999999,3011956,806596.92
29745.00000,0.999999,3011956,873813.33
29745.00000,0.999999,3011956,953250.91
60534.00000,0.999999,3011957,1048576.00
60534.00000,0.999999,3011957,1103764.21
60534.00000,0.999999,3011957,1165084.44
60534.00000,0.999999,3011957,1233618.82
60534.00000,0.999999,3011957,1310720.00
60534.00000,0.999999,3011957,1398101.33
60534.00000,0.999999,3011957,1497965.71
66398.00000,0.999999,3011958,1613193.85
66398.00000,0.999999,3011958,1747626.67
66398.00000,0.999999,3011958,1906501.82
66398.00000,1.000000,3011958,2097152.00
66398.00000,1.000000,3011958,2207528.42
66398.00000,1.000000,3011958,2330168.89
66398.00000,1.000000,3011958,2467237.65
66398.00000,1.000000,3011958,2621440.00
66398.00000,1.000000,3011958,2796202.67
66398.00000,1.000000,3011958,2995931.43
102999.00000,1.000000,3011959,3226387.69
102999.00000,1.000000,3011959,inf
