Value,Percentile,TotalCount,1/(1-Percentile)
1096.00000,0.998437,4440152,640.00
1171.00000,0.998535,4440577,682.67
1358.00000,0.998633,4441011,731.43
1584.00000,0.998730,4441464,787.69
1597.00000,0.998828,4441883,853.33
1607.00000,0.998926,4442347,930.91
1615.00000,0.999023,4442769,1024.00
1619.00000,0.999072,4442970,1077.89
1624.00000,0.999121,4443216,1137.78
1628.00000,0.999170,4443412,1204.71
1633.00000,0.999219,4443625,1280.00
1639.00000,0.999268,4443843,1365.33
1645.00000,0.999316,4444063,1462.86
1653.00000,0.999365,4444284,1575.38
1662.00000,0.999414,4444492,1706.67
1673.00000,0.999463,4444713,1861.82
1686.00000,0.999512,4444926,2048.00
1695.00000,0.999536,4445041,2155.79
1703.00000,0.999561,4445138,2275.56
1716.00000,0.999585,4445248,2409.41
1732.00000,0.999609,4445358,2560.00
1755.00000,0.999634,4445467,2730.67
1784.00000,0.999658,4445574,2925.71
1841.00000,0.999683,4445681,3150.77
1966.00000,0.999707,4445789,3413.33
2445.00000,0.999731,4445897,3723.64
2949.00000,0.999756,4446006,4096.00
3016.00000,0.999768,4446060,4311.58
3088.00000,0.999780,4446115,4551.11
3146.00000,0.999792,4446170,4818.82
3203.00000,0.999805,4446223,5120.00
3261.00000,0.999817,4446277,5461.33
3336.00000,0.999829,4446333,5851.43
3452.00000,0.999841,4446386,6301.54
3597.00000,0.999854,4446440,6826.67
3720.00000,0.999866,4446494,7447.27
3779.00000,0.999878,4446552,8192.00
3800.00000,0.999884,4446577,8623.16
3828.00000,0.999890,4446603,9102.22
3852.00000,0.999896,4446631,9637.65
3868.00000,0.999902,4446658,10240.00
3885.00000,0.999908,4446685,10922.67
3904.00000,0.999915,4446712,11702.86
3921.00000,0.999921,4446739,12603.08
3948.00000,0.999927,4446768,13653.33
3966.00000,0.999933,4446794,14894.55
3981.00000,0.999939,4446820,16384.00
3995.00000,0.999942,4446834,17246.32
4009.00000,0.999945,4446847,18204.44
4018.00000,0.999948,4446862,19275.29
4028.00000,0.999951,4446875,20480.00
4038.00000,0.999954,4446888,21845.33
4049.00000,0.999957,4446902,23405.71
4058.00000,0.999960,4446916,25206.15
4077.00000,0.999963,4446931,27306.67
4092.00000,0.999966,4446942,29789.09
4107.00000,0.999969,4446956,32768.00
4117.00000,0.999971,4446964,34492.63
4122.00000,0.999973,4446970,36408.89
4134.00000,0.999974,4446978,38550.59
4144.00000,0.999976,4446983,40960.00
4165.00000,0.999977,4446990,43690.67
4176.00000,0.999979,4446996,46811.43
4210.00000,0.999980,4447003,50412.31
4222.00000,0.999982,4447010,54613.33
4263.00000,0.999983,4447017,59578.18
4398.00000,0.999985,4447024,65536.00
4434.00000,0.999986,4447027,68985.26
4517.00000,0.999986,4447030,72817.78
4653.00000,0.999987,4447034,77101.18
4790.00000,0.999988,4447037,81920.00
5010.00000,0.999989,4447041,87381.33
5309.00000,0.999989,4447044,93622.86
6632.00000,0.999990,4447047,100824.62
10781.00000,0.999991,4447051,109226.67
12405.00000,0.999992,4447054,119156.36
12579.00000,0.999992,4447058,131072.00
12653.00000,0.999993,4447059,137970.53
12667.00000,0.999993,4447061,145635.56
12790.00000,0.999994,4447063,154202.35
13539.00000,0.999994,4447064,163840.00
13660.00000,0.999994,4447066,174762.67
14568.00000,0.999995,4447068,187245.71
16371.00000,0.999995,4447069,201649.23
17511.00000,0.999995,4447071,218453.33
18292.00000,0.999996,4447073,238312.73
20643.00000,0.999996,4447075,262144.00
20643.00000,0.999996,4447075,275941.05
20736.00000,0.999997,4447076,291271.11
20858.00000,0.999997,4447077,308404.71
21401.00000,0.999997,4447078,327680.00
21881.00000,0.999997,4447079,349525.33
21963.00000,0.999997,4447080,374491.43
21963.00000,0.999998,4447080,403298.46
22020.00000,0.999998,4447081,436906.67
22127.00000,0.999998,4447082,476625.45
22139.00000,0.999998,4447083,524288.00
22139.00000,0.999998,4447083,551882.11
24826.00000,0.999998,4447084,582542.22
24826.00000,0.999998,4447084,616809.41
25522.00000,0.999998,4447085,655360.00
25522.00000,0.999999,4447085,699050.67
28290.00000,0.999999,4447086,748982.86
28290.00000,0.999999,4447086,806596.92
28290.00000,0.999999,4447086,873813.33
30273.00000,0.999999,4447087,953250.91
30273.00000,0.999999,4447087,1048576.00
30273.00000,0.999999,4447087,1103764.21
37394.00000,0.999999,4447088,1165084.44
37394.00000,0.999999,4447088,1233618.82
37394.00000,0.999999,4447088,1310720.00
37394.00000,0.999999,4447088,1398101.33
38138.00000,0.999999,4447089,1497965.71
38138.00000,0.999999,4447089,1613193.85
38138.00000,0.999999,4447089,1747626.67
38138.00000,0.999999,4447089,1906501.82
38138.00000,1.000000,4447089,2097152.00
38138.00000,1.000000,4447089,2207528.42
44901.00000,1.000000,4447090,2330168.89
44901.00000,1.000000,4447090,inf
