Value,Percentile,TotalCount,1/(1-Percentile)
18.00000,0.000000,726,1.00
20.00000,0.050000,1067297,1.05
20.00000,0.100000,1067297,1.11
20.00000,0.150000,1067297,1.18
20.00000,0.200000,1067297,1.25
21.00000,0.250000,2669315,1.33
21.00000,0.300000,2669315,1.43
21.00000,0.350000,2669315,1.54
21.00000,0.400000,2669315,1.67
21.00000,0.450000,2669315,1.82
21.00000,0.500000,2669315,2.00
21.00000,0.525000,2669315,2.11
21.00000,0.550000,2669315,2.22
21.00000,0.575000,2669315,2.35
21.00000,0.600000,2669315,2.50
22.00000,0.625000,3535646,2.67
22.00000,0.650000,3535646,2.86
22.00000,0.675000,3535646,3.08
22.00000,0.700000,3535646,3.33
22.00000,0.725000,3535646,3.64
22.00000,0.750000,3535646,4.00
22.00000,0.762500,3535646,4.21
22.00000,0.775000,3535646,4.44
22.00000,0.787500,3535646,4.71
23.00000,0.800000,4029880,5.00
23.00000,0.812500,4029880,5.33
23.00000,0.825000,4029880,5.71
23.00000,0.837500,4029880,6.15
23.00000,0.850000,4029880,6.67
23.00000,0.862500,4029880,7.27
23.00000,0.875000,4029880,8.00
23.00000,0.881250,4029880,8.42
23.00000,0.887500,4029880,8.89
23.00000,0.893750,4029880,9.41
23.00000,0.900000,4029880,10.00
24.00000,0.906250,4256775,10.67
24.00000,0.912500,4256775,11.43
24.00000,0.918750,4256775,12.31
24.00000,0.925000,4256775,13.33
24.00000,0.931250,4256775,14.55
24.00000,0.937500,4256775,16.00
24.00000,0.940625,4256775,16.84
24.00000,0.943750,4256775,17.78
24.00000,0.946875,4256775,18.82
24.00000,0.950000,4256775,20.00
24.00000,0.953125,4256775,21.33
24.00000,0.956250,4256775,22.86
25.00000,0.959375,4316041,24.62
25.00000,0.962500,4316041,26.67
25.00000,0.965625,4316041,29.09
25.00000,0.968750,4316041,32.00
25.00000,0.970313,4316041,33.68
26.00000,0.971875,4344408,35.56
26.00000,0.973437,4344408,37.65
26.00000,0.975000,4344408,40.00
26.00000,0.976562,4344408,42.67
27.00000,0.978125,4355087,45.71
28.00000,0.979688,4359654,49.23
30.00000,0.981250,4365193,53.33
35.00000,0.982812,4370469,58.18
123.00000,0.984375,4377635,64.00
130.00000,0.985156,4381043,67.37
172.00000,0.985938,4384613,71.11
174.00000,0.986719,4389006,75.29
175.00000,0.987500,4393902,80.00
176.00000,0.988281,4399527,85.33
176.00000,0.989062,4399527,91.43
177.00000,0.989844,4404252,98.46
178.00000,0.990625,4407715,106.67
179.00000,0.991406,4410457,116.36
180.00000,0.992188,4412587,128.00
181.00000,0.992578,4414216,134.74
183.00000,0.992969,4416766,142.22
184.00000,0.993359,4417828,150.59
186.00000,0.993750,4420553,160.00
187.00000,0.994141,4421903,170.67
188.00000,0.994531,4422953,182.86
191.00000,0.994922,4424608,196.92
204.00000,0.995313,4426050,213.33
963.00000,0.995703,4428130,232.73
966.00000,0.996094,4429949,256.00
967.00000,0.996289,4430703,269.47
968.00000,0.996484,4431523,284.44
969.00000,0.996680,4432420,301.18
970.00000,0.996875,4433291,320.00
971.00000,0.997070,4434212,341.33
972.00000,0.997266,4435099,365.71
973.00000,0.997461,4435918,393.85
974.00000,0.997656,4436735,426.67
975.00000,0.997852,4437501,465.45
977.00000,0.998047,4438754,512.00
977.00000,0.998145,4438754,538.95
978.00000,0.998242,4439280,568.89
979.00000,0.998340,4439701,602.35
980.00000,0.998437,4440082,640.00
981.00000,0.998535,4440395,682.67
983.00000,0.998633,4440896,731.43
986.00000,0.998730,4441368,787.69
990.00000,0.998828,4441719,853.33
1002.00000,0.998926,4442120,930.91
1081.00000,0.999023,4442545,1024.00
1137.00000,0.999072,4442762,1077.89
1179.00000,0.999121,4442980,1137.78
1223.00000,0.999170,4443194,1204.71
1271.00000,0.999219,4443413,1280.00
1316.00000,0.999268,4443629,1365.33
1378.00000,0.999316,4443847,1462.86
1485.00000,0.999365,4444063,1575.38
1679.00000,0.999414,4444280,1706.67
2784.00000,0.999463,4444497,1861.82
12833.00000,0.999512,4444714,2048.00
13552.00000,0.999536,4444823,2155.79
13904.00000,0.999561,4444931,2275.56
14172.00000,0.999585,4445040,2409.41
14439.00000,0.999609,4445149,2560.00
14662.00000,0.999634,4445257,2730.67
14821.00000,0.999658,4445366,2925.71
14965.00000,0.999683,4445474,3150.77
15085.00000,0.999707,4445584,3413.33
15225.00000,0.999731,4445691,3723.64
15350.00000,0.999756,4445800,4096.00
15442.00000,0.999768,4445854,4311.58
15551.00000,0.999780,4445908,4551.11
15632.00000,0.999792,4445963,4818.82
15725.00000,0.999805,4446017,5120.00
15813.00000,0.999817,4446071,5461.33
15882.00000,0.999829,4446126,5851.43
15963.00000,0.999841,4446181,6301.54
16035.00000,0.999854,4446234,6826.67
16112.00000,0.999866,4446289,7447.27
16193.00000,0.999878,4446343,8192.00
16229.00000,0.999884,4446370,8623.16
16276.00000,0.999890,4446397,9102.22
16338.00000,0.999896,4446424,9637.65
16394.00000,0.999902,4446451,10240.00
16447.00000,0.999908,4446478,10922.67
16503.00000,0.999915,4446506,11702.86
16592.00000,0.999921,4446533,12603.08
16666.00000,0.999927,4446560,13653.33
16743.00000,0.999933,4446587,14894.55
16818.00000,0.999939,4446614,16384.00
16851.00000,0.999942,4446628,17246.32
16877.00000,0.999945,4446641,18204.44
16908.00000,0.999948,4446655,19275.29
16949.00000,0.999951,4446668,20480.00
16994.00000,0.999954,4446682,21845.33
17051.00000,0.999957,4446696,23405.71
17097.00000,0.999960,4446710,25206.15
17174.00000,0.999963,4446723,27306.67
17264.00000,0.999966,4446736,29789.09
17365.00000,0.999969,4446750,32768.00
17394.00000,0.999971,4446757,34492.63
17431.00000,0.999973,4446763,36408.89
17504.00000,0.999974,4446770,38550.59
17566.00000,0.999976,4446777,40960.00
17612.00000,0.999977,4446784,43690.67
17648.00000,0.999979,4446791,46811.43
17708.00000,0.999980,4446797,50412.31
17827.00000,0.999982,4446804,54613.33
17953.00000,0.999983,4446811,59578.18
18137.00000,0.999985,4446818,65536.00
18198.00000,0.999986,4446821,68985.26
18327.00000,0.999986,4446824,72817.78
18416.00000,0.999987,4446828,77101.18
18516.00000,0.999988,4446831,81920.00
18660.00000,0.999989,4446835,87381.33
18873.00000,0.999989,4446838,93622.86
19063.00000,0.999990,4446841,100824.62
19309.00000,0.999991,4446845,109226.67
19427.00000,0.999992,4446848,119156.36
19626.00000,0.999992,4446852,131072.00
19634.00000,0.999993,4446853,137970.53
19819.00000,0.999993,4446855,145635.56
20650.00000,0.999994,4446857,154202.35
20824.00000,0.999994,4446858,163840.00
22932.00000,0.999994,4446860,174762.67
26573.00000,0.999995,4446862,187245.71
26631.00000,0.999995,4446863,201649.23
27501.00000,0.999995,4446865,218453.33
27807.00000,0.999996,4446867,238312.73
29077.00000,0.999996,4446869,262144.00
29077.00000,0.999996,4446869,275941.05
29212.00000,0.999997,4446870,291271.11
29346.00000,0.999997,4446871,308404.71
29621.00000,0.999997,4446872,327680.00
29704.00000,0.999997,4446873,349525.33
37427.00000,0.999997,4446874,374491.43
37427.00000,0.999998,4446874,403298.46
37980.00000,0.999998,4446875,436906.67
39888.00000,0.999998,4446876,476625.45
42591.00000,0.999998,4446877,524288.00
42591.00000,0.999998,4446877,551882.11
44386.00000,0.999998,4446878,582542.22
44386.00000,0.999998,4446878,616809.41
45295.00000,0.999998,4446879,655360.00
45295.00000,0.999999,4446879,699050.67
52428.00000,0.999999,4446880,748982.86
52428.00000,0.999999,4446880,806596.92
52428.00000,0.999999,4446880,873813.33
54121.00000,0.999999,4446881,953250.91
54121.00000,0.999999,4446881,1048576.00
54121.00000,0.999999,4446881,1103764.21
56926.00000,0.999999,4446882,1165084.44
56926.00000,0.999999,4446882,1233618.82
56926.00000,0.999999,4446882,1310720.00
56926.00000,0.999999,4446882,1398101.33
80198.00000,0.999999,4446883,1497965.71
80198.00000,0.999999,4446883,1613193.85
80198.00000,0.999999,4446883,1747626.67
80198.00000,0.999999,4446883,1906501.82
80198.00000,1.000000,4446883,2097152.00
80198.00000,1.000000,4446883,2207528.42
86640.00000,1.000000,4446884,2330168.89
86640.00000,1.000000,4446884,inf
