Value,Percentile,TotalCount,1/(1-Percentile)
2592.00000,0.999979,2914164,46811.43
2614.00000,0.999980,2914169,50412.31
2631.00000,0.999982,2914173,54613.33
2735.00000,0.999983,2914178,59578.18
2807.00000,0.999985,2914182,65536.00
2885.00000,0.999986,2914184,68985.26
2921.00000,0.999986,2914186,72817.78
3025.00000,0.999987,2914189,77101.18
3134.00000,0.999988,2914191,81920.00
3428.00000,0.999989,2914193,87381.33
3478.00000,0.999989,2914195,93622.86
3852.00000,0.999990,2914198,100824.62
4524.00000,0.999991,2914200,109226.67
5412.00000,0.999992,2914202,119156.36
7858.00000,0.999992,2914204,131072.00
9738.00000,0.999993,2914205,137970.53
11287.00000,0.999993,2914206,145635.56
12434.00000,0.999994,2914208,154202.35
12509.00000,0.999994,2914209,163840.00
13063.00000,0.999994,2914210,174762.67
15522.00000,0.999995,2914211,187245.71
15758.00000,0.999995,2914212,201649.23
16520.00000,0.999995,2914213,218453.33
17166.00000,0.999996,2914214,238312.73
17379.00000,0.999996,2914215,262144.00
17688.00000,0.999996,2914216,275941.05
17688.00000,0.999997,2914216,291271.11
18598.00000,0.999997,2914217,308404.71
19854.00000,0.999997,2914218,327680.00
19854.00000,0.999997,2914218,349525.33
21611.00000,0.999997,2914219,374491.43
21611.00000,0.999998,2914219,403298.46
22635.00000,0.999998,2914220,436906.67
22635.00000,0.999998,2914220,476625.45
26592.00000,0.999998,2914221,524288.00
26592.00000,0.999998,2914221,551882.11
26592.00000,0.999998,2914221,582542.22
28782.00000,0.999998,2914222,616809.41
28782.00000,0.999998,2914222,655360.00
28782.00000,0.999999,2914222,699050.67
29187.00000,0.999999,2914223,748982.86
29187.00000,0.999999,2914223,806596.92
29187.00000,0.999999,2914223,873813.33
29187.00000,0.999999,2914223,953250.91
47863.00000,0.999999,2914224,1048576.00
47863.00000,0.999999,2914224,1103764.21
47863.00000,0.999999,2914224,1165084.44
47863.00000,0.999999,2914224,1233618.82
47863.00000,0.999999,2914224,1310720.00
47863.00000,0.999999,2914224,1398101.33
55126.00000,0.999999,2914225,1497965.71
55126.00000,0.999999,2914225,1613193.85
55126.00000,0.999999,2914225,1747626.67
55126.00000,0.999999,2914225,1906501.82
55126.00000,1.000000,2914225,2097152.00
55126.00000,1.000000,2914225,2207528.42
55126.00000,1.000000,2914225,2330168.89
55126.00000,1.000000,2914225,2467237.65
55126.00000,1.000000,2914225,2621440.00
55126.00000,1.000000,2914225,2796202.67
76720.00000,1.000000,2914226,2995931.43
76720.00000,1.000000,2914226,inf
