Value,Percentile,TotalCount,1/(1-Percentile)
16.00000,0.000000,8,1.00
18.00000,0.050000,625101,1.05
18.00000,0.100000,625101,1.11
18.00000,0.150000,625101,1.18
18.00000,0.200000,625101,1.25
19.00000,0.250000,1751384,1.33
19.00000,0.300000,1751384,1.43
19.00000,0.350000,1751384,1.54
19.00000,0.400000,1751384,1.67
19.00000,0.450000,1751384,1.82
19.00000,0.500000,1751384,2.00
19.00000,0.525000,1751384,2.11
19.00000,0.550000,1751384,2.22
19.00000,0.575000,1751384,2.35
19.00000,0.600000,1751384,2.50
20.00000,0.625000,2106432,2.67
20.00000,0.650000,2106432,2.86
20.00000,0.675000,2106432,3.08
20.00000,0.700000,2106432,3.33
21.00000,0.725000,2236750,3.64
21.00000,0.750000,2236750,4.00
21.00000,0.762500,2236750,4.21
22.00000,0.775000,2366963,4.44
22.00000,0.787500,2366963,4.71
22.00000,0.800000,2366963,5.00
23.00000,0.812500,2409709,5.33
23.00000,0.825000,2409709,5.71
25.00000,0.837500,2450099,6.15
28.00000,0.850000,2477226,6.67
30.00000,0.862500,2591233,7.27
30.00000,0.875000,2591233,8.00
30.00000,0.881250,2591233,8.42
30.00000,0.887500,2591233,8.89
31.00000,0.893750,2680590,9.41
31.00000,0.900000,2680590,10.00
31.00000,0.906250,2680590,10.67
31.00000,0.912500,2680590,11.43
31.00000,0.918750,2680590,12.31
32.00000,0.925000,2723783,13.33
32.00000,0.931250,2723783,14.55
33.00000,0.937500,2737868,16.00
34.00000,0.940625,2756150,16.84
34.00000,0.943750,2756150,17.78
35.00000,0.946875,2779920,18.82
35.00000,0.950000,2779920,20.00
35.00000,0.953125,2779920,21.33
36.00000,0.956250,2794514,22.86
37.00000,0.959375,2798910,24.62
41.00000,0.962500,2807296,26.67
44.00000,0.965625,2815333,29.09
92.00000,0.968750,2823191,32.00
96.00000,0.970313,2828660,33.68
98.00000,0.971875,2834240,35.56
99.00000,0.973437,2840413,37.65
100.00000,0.975000,2846525,40.00
100.00000,0.976562,2846525,42.67
101.00000,0.978125,2850511,45.71
104.00000,0.979688,2856253,49.23
111.00000,0.981250,2859841,53.33
260.00000,0.982812,2864141,58.18
411.00000,0.984375,2868723,64.00
447.00000,0.985156,2870972,67.37
476.00000,0.985938,2873314,71.11
500.00000,0.986719,2875526,75.29
523.00000,0.987500,2877817,80.00
544.00000,0.988281,2880093,85.33
565.00000,0.989062,2882359,91.43
586.00000,0.989844,2884747,98.46
605.00000,0.990625,2886980,106.67
626.00000,0.991406,2889271,116.36
646.00000,0.992188,2891510,128.00
657.00000,0.992578,2892682,134.74
668.00000,0.992969,2893807,142.22
680.00000,0.993359,2894924,150.59
693.00000,0.993750,2896091,160.00
705.00000,0.994141,2897156,170.67
719.00000,0.994531,2898342,182.86
733.00000,0.994922,2899476,196.92
748.00000,0.995313,2900636,213.33
763.00000,0.995703,2901723,232.73
781.00000,0.996094,2902898,256.00
790.00000,0.996289,2903440,269.47
800.00000,0.996484,2904043,284.44
809.00000,0.996680,2904555,301.18
820.00000,0.996875,2905140,320.00
832.00000,0.997070,2905710,341.33
844.00000,0.997266,2906263,365.71
856.00000,0.997461,2906835,393.85
870.00000,0.997656,2907406,426.67
885.00000,0.997852,2907997,465.45
902.00000,0.998047,2908557,512.00
910.00000,0.998145,2908835,538.95
919.00000,0.998242,2909134,568.89
929.00000,0.998340,2909420,602.35
938.00000,0.998437,2909689,640.00
948.00000,0.998535,2909980,682.67
959.00000,0.998633,2910259,731.43
971.00000,0.998730,2910544,787.69
984.00000,0.998828,2910825,853.33
998.00000,0.998926,2911106,930.91
1014.00000,0.999023,2911402,1024.00
1022.00000,0.999072,2911545,1077.89
1030.00000,0.999121,2911669,1137.78
1040.00000,0.999170,2911817,1204.71
1051.00000,0.999219,2911966,1280.00
1061.00000,0.999268,2912096,1365.33
1074.00000,0.999316,2912247,1462.86
1085.00000,0.999365,2912381,1575.38
1099.00000,0.999414,2912533,1706.67
1115.00000,0.999463,2912664,1861.82
1136.00000,0.999512,2912808,2048.00
1146.00000,0.999536,2912881,2155.79
1157.00000,0.999561,2912953,2275.56
1169.00000,0.999585,2913023,2409.41
1179.00000,0.999609,2913092,2560.00
1194.00000,0.999634,2913166,2730.67
1212.00000,0.999658,2913233,2925.71
1228.00000,0.999683,2913312,3150.77
1248.00000,0.999707,2913379,3413.33
1271.00000,0.999731,2913448,3723.64
1305.00000,0.999756,2913519,4096.00
1324.00000,0.999768,2913555,4311.58
1346.00000,0.999780,2913589,4551.11
1377.00000,0.999792,2913626,4818.82
1407.00000,0.999805,2913660,5120.00
1449.00000,0.999817,2913698,5461.33
1495.00000,0.999829,2913731,5851.43
1582.00000,0.999841,2913767,6301.54
1721.00000,0.999854,2913803,6826.67
1891.00000,0.999866,2913838,7447.27
2195.00000,0.999878,2913874,8192.00
2372.00000,0.999884,2913892,8623.16
2480.00000,0.999890,2913909,9102.22
2643.00000,0.999896,2913927,9637.65
2810.00000,0.999902,2913945,10240.00
3079.00000,0.999908,2913963,10922.67
3288.00000,0.999915,2913980,11702.86
3472.00000,0.999921,2913998,12603.08
3583.00000,0.999927,2914016,13653.33
3647.00000,0.999933,2914034,14894.55
3685.00000,0.999939,2914052,16384.00
3706.00000,0.999942,2914061,17246.32
3733.00000,0.999945,2914070,18204.44
