Value,Percentile,TotalCount,1/(1-Percentile)
2437.00000,0.999658,4445646,2925.71
2454.00000,0.999683,4445758,3150.77
2474.00000,0.999707,4445866,3413.33
2497.00000,0.999731,4445973,3723.64
2535.00000,0.999756,4446082,4096.00
2561.00000,0.999768,4446135,4311.58
2619.00000,0.999780,4446189,4551.11
2704.00000,0.999792,4446244,4818.82
2792.00000,0.999805,4446298,5120.00
2838.00000,0.999817,4446356,5461.33
2869.00000,0.999829,4446406,5851.43
2895.00000,0.999841,4446463,6301.54
2912.00000,0.999854,4446516,6826.67
2929.00000,0.999866,4446571,7447.27
2945.00000,0.999878,4446624,8192.00
2957.00000,0.999884,4446656,8623.16
2966.00000,0.999890,4446678,9102.22
2977.00000,0.999896,4446706,9637.65
2987.00000,0.999902,4446733,10240.00
3000.00000,0.999908,4446760,10922.67
3016.00000,0.999915,4446786,11702.86
3028.00000,0.999921,4446814,12603.08
3050.00000,0.999927,4446841,13653.33
3080.00000,0.999933,4446869,14894.55
3115.00000,0.999939,4446895,16384.00
3130.00000,0.999942,4446910,17246.32
3139.00000,0.999945,4446922,18204.44
3150.00000,0.999948,4446936,19275.29
3176.00000,0.999951,4446949,20480.00
3187.00000,0.999954,4446964,21845.33
3207.00000,0.999957,4446976,23405.71
3222.00000,0.999960,4446990,25206.15
3247.00000,0.999963,4447004,27306.67
3293.00000,0.999966,4447018,29789.09
3405.00000,0.999969,4447031,32768.00
3625.00000,0.999971,4447038,34492.63
3668.00000,0.999973,4447044,36408.89
3687.00000,0.999974,4447051,38550.59
3703.00000,0.999976,4447058,40960.00
3729.00000,0.999977,4447065,43690.67
3754.00000,0.999979,4447071,46811.43
3779.00000,0.999980,4447078,50412.31
3964.00000,0.999982,4447085,54613.33
4224.00000,0.999983,4447092,59578.18
4503.00000,0.999985,4447099,65536.00
4600.00000,0.999986,4447102,68985.26
4730.00000,0.999986,4447105,72817.78
4810.00000,0.999987,4447109,77101.18
4966.00000,0.999988,4447112,81920.00
5222.00000,0.999989,4447116,87381.33
5361.00000,0.999989,4447119,93622.86
5443.00000,0.999990,4447122,100824.62
5600.00000,0.999991,4447126,109226.67
5764.00000,0.999992,4447129,119156.36
5945.00000,0.999992,4447133,131072.00
6045.00000,0.999993,4447134,137970.53
6839.00000,0.999993,4447136,145635.56
8334.00000,0.999994,4447138,154202.35
9598.00000,0.999994,4447139,163840.00
10134.00000,0.999994,4447141,174762.67
11212.00000,0.999995,4447143,187245.71
11297.00000,0.999995,4447144,201649.23
11549.00000,0.999995,4447146,218453.33
12415.00000,0.999996,4447148,238312.73
12604.00000,0.999996,4447150,262144.00
12604.00000,0.999996,4447150,275941.05
12677.00000,0.999997,4447151,291271.11
12795.00000,0.999997,4447152,308404.71
12882.00000,0.999997,4447153,327680.00
13279.00000,0.999997,4447154,349525.33
15689.00000,0.999997,4447155,374491.43
15689.00000,0.999998,4447155,403298.46
17659.00000,0.999998,4447156,436906.67
17998.00000,0.999998,4447157,476625.45
19637.00000,0.999998,4447158,524288.00
19637.00000,0.999998,4447158,551882.11
19646.00000,0.999998,4447159,582542.22
19646.00000,0.999998,4447159,616809.41
19687.00000,0.999998,4447160,655360.00
19687.00000,0.999999,4447160,699050.67
19712.00000,0.999999,4447161,748982.86
19712.00000,0.999999,4447161,806596.92
19712.00000,0.999999,4447161,873813.33
20205.00000,0.999999,4447162,953250.91
20205.00000,0.999999,4447162,1048576.00
20205.00000,0.999999,4447162,1103764.21
20517.00000,0.999999,4447163,1165084.44
20517.00000,0.999999,4447163,1233618.82
20517.00000,0.999999,4447163,1310720.00
20517.00000,0.999999,4447163,1398101.33
23692.00000,0.999999,4447164,1497965.71
23692.00000,0.999999,4447164,1613193.85
23692.00000,0.999999,4447164,1747626.67
23692.00000,0.999999,4447164,1906501.82
23692.00000,1.000000,4447164,2097152.00
23692.00000,1.000000,4447164,2207528.42
26577.00000,1.000000,4447165,2330168.89
26577.00000,1.000000,4447165,inf
