Value,Percentile,TotalCount,1/(1-Percentile)
316.00000,0.999731,2913456,3723.64
321.00000,0.999756,2913525,4096.00
323.00000,0.999768,2913554,4311.58
326.00000,0.999780,2913608,4551.11
328.00000,0.999792,2913640,4818.82
330.00000,0.999805,2913666,5120.00
333.00000,0.999817,2913698,5461.33
336.00000,0.999829,2913748,5851.43
338.00000,0.999841,2913775,6301.54
340.00000,0.999854,2913808,6826.67
343.00000,0.999866,2913848,7447.27
345.00000,0.999878,2913876,8192.00
346.00000,0.999884,2913892,8623.16
348.00000,0.999890,2913917,9102.22
350.00000,0.999896,2913931,9637.65
352.00000,0.999902,2913945,10240.00
355.00000,0.999908,2913967,10922.67
364.00000,0.999915,2913980,11702.86
377.00000,0.999921,2913999,12603.08
392.00000,0.999927,2914016,13653.33
409.00000,0.999933,2914036,14894.55
515.00000,0.999939,2914052,16384.00
655.00000,0.999942,2914061,17246.32
1266.00000,0.999945,2914069,18204.44
1803.00000,0.999948,2914078,19275.29
1851.00000,0.999951,2914087,20480.00
2049.00000,0.999954,2914096,21845.33
2160.00000,0.999957,2914106,23405.71
2186.00000,0.999960,2914114,25206.15
2216.00000,0.999963,2914124,27306.67
2269.00000,0.999966,2914132,29789.09
2327.00000,0.999969,2914141,32768.00
2337.00000,0.999971,2914145,34492.63
2360.00000,0.999973,2914151,36408.89
2365.00000,0.999974,2914154,38550.59
2385.00000,0.999976,2914158,40960.00
2395.00000,0.999977,2914163,43690.67
2410.00000,0.999979,2914167,46811.43
2429.00000,0.999980,2914172,50412.31
2465.00000,0.999982,2914176,54613.33
2488.00000,0.999983,2914181,59578.18
2517.00000,0.999985,2914185,65536.00
2533.00000,0.999986,2914187,68985.26
2544.00000,0.999986,2914190,72817.78
2550.00000,0.999987,2914192,77101.18
2553.00000,0.999988,2914194,81920.00
2560.00000,0.999989,2914196,87381.33
2594.00000,0.999989,2914198,93622.86
2604.00000,0.999990,2914201,100824.62
2619.00000,0.999991,2914203,109226.67
2627.00000,0.999992,2914205,119156.36
2652.00000,0.999992,2914207,131072.00
2653.00000,0.999993,2914208,137970.53
2689.00000,0.999993,2914209,145635.56
2707.00000,0.999994,2914211,154202.35
2712.00000,0.999994,2914212,163840.00
2726.00000,0.999994,2914213,174762.67
2729.00000,0.999995,2914214,187245.71
2762.00000,0.999995,2914215,201649.23
2871.00000,0.999995,2914216,218453.33
2887.00000,0.999996,2914217,238312.73
2958.00000,0.999996,2914218,262144.00
3025.00000,0.999996,2914219,275941.05
3025.00000,0.999997,2914219,291271.11
3287.00000,0.999997,2914220,308404.71
3620.00000,0.999997,2914221,327680.00
3620.00000,0.999997,2914221,349525.33
12339.00000,0.999997,2914222,374491.43
12339.00000,0.999998,2914222,403298.46
12745.00000,0.999998,2914223,436906.67
12745.00000,0.999998,2914223,476625.45
12755.00000,0.999998,2914224,524288.00
12755.00000,0.999998,2914224,551882.11
12755.00000,0.999998,2914224,582542.22
17630.00000,0.999998,2914225,616809.41
17630.00000,0.999998,2914225,655360.00
17630.00000,0.999999,2914225,699050.67
19288.00000,0.999999,2914226,748982.86
19288.00000,0.999999,2914226,806596.92
19288.00000,0.999999,2914226,873813.33
19288.00000,0.999999,2914226,953250.91
19917.00000,0.999999,2914227,1048576.00
19917.00000,0.999999,2914227,1103764.21
19917.00000,0.999999,2914227,1165084.44
19917.00000,0.999999,2914227,1233618.82
19917.00000,0.999999,2914227,1310720.00
19917.00000,0.999999,2914227,1398101.33
30562.00000,0.999999,2914228,1497965.71
30562.00000,0.999999,2914228,1613193.85
30562.00000,0.999999,2914228,1747626.67
30562.00000,0.999999,2914228,1906501.82
30562.00000,1.000000,2914228,2097152.00
30562.00000,1.000000,2914228,2207528.42
30562.00000,1.000000,2914228,2330168.89
30562.00000,1.000000,2914228,2467237.65
30562.00000,1.000000,2914228,2621440.00
30562.00000,1.000000,2914228,2796202.67
36673.00000,1.000000,2914229,2995931.43
36673.00000,1.000000,2914229,inf
