Value,Percentile,TotalCount,1/(1-Percentile)
15.00000,0.000000,1,1.00
34.00000,0.050000,172920,1.05
35.00000,0.100000,295894,1.11
36.00000,0.150000,481199,1.18
37.00000,0.200000,641859,1.25
39.00000,0.250000,826731,1.33
40.00000,0.300000,961365,1.43
41.00000,0.350000,1047926,1.54
45.00000,0.400000,1168347,1.67
53.00000,0.450000,1402088,1.82
54.00000,0.500000,1729036,2.00
54.00000,0.525000,1729036,2.11
54.00000,0.550000,1729036,2.22
54.00000,0.575000,1729036,2.35
55.00000,0.600000,1962641,2.50
55.00000,0.625000,1962641,2.67
55.00000,0.650000,1962641,2.86
56.00000,0.675000,2008786,3.08
61.00000,0.700000,2045108,3.33
71.00000,0.725000,2113540,3.64
81.00000,0.750000,2185943,4.00
87.00000,0.762500,2225644,4.21
92.00000,0.775000,2262313,4.44
122.00000,0.787500,2297662,4.71
132.00000,0.800000,2338934,5.00
135.00000,0.812500,2378866,5.33
138.00000,0.825000,2409552,5.71
141.00000,0.837500,2456308,6.15
143.00000,0.850000,2489702,6.67
145.00000,0.862500,2526080,7.27
147.00000,0.875000,2568478,8.00
147.00000,0.881250,2568478,8.42
149.00000,0.887500,2601444,8.89
150.00000,0.893750,2616641,9.41
151.00000,0.900000,2629992,10.00
152.00000,0.906250,2641602,10.67
154.00000,0.912500,2663439,11.43
156.00000,0.918750,2688380,12.31
157.00000,0.925000,2702393,13.33
158.00000,0.931250,2716085,14.55
160.00000,0.937500,2738954,16.00
161.00000,0.940625,2747959,16.84
162.00000,0.943750,2755343,17.78
163.00000,0.946875,2761299,18.82
165.00000,0.950000,2770369,20.00
168.00000,0.953125,2779825,21.33
171.00000,0.956250,2787332,22.86
178.00000,0.959375,2796836,24.62
187.00000,0.962500,2805414,26.67
195.00000,0.965625,2814644,29.09
202.00000,0.968750,2824603,32.00
204.00000,0.970313,2827739,33.68
207.00000,0.971875,2832662,35.56
210.00000,0.973437,2837388,37.65
213.00000,0.975000,2842204,40.00
216.00000,0.976562,2846736,42.67
219.00000,0.978125,2850660,45.71
224.00000,0.979688,2855691,49.23
230.00000,0.981250,2860059,53.33
238.00000,0.982812,2864205,58.18
249.00000,0.984375,2869071,64.00
254.00000,0.985156,2871304,67.37
259.00000,0.985938,2873478,71.11
264.00000,0.986719,2875674,75.29
270.00000,0.987500,2878074,80.00
276.00000,0.988281,2880463,85.33
281.00000,0.989062,2882439,91.43
288.00000,0.989844,2884873,98.46
295.00000,0.990625,2887115,106.67
303.00000,0.991406,2889333,116.36
312.00000,0.992188,2891563,128.00
317.00000,0.992578,2892806,134.74
321.00000,0.992969,2893802,142.22
325.00000,0.993359,2894883,150.59
330.00000,0.993750,2896184,160.00
334.00000,0.994141,2897301,170.67
338.00000,0.994531,2898449,182.86
342.00000,0.994922,2899596,196.92
346.00000,0.995313,2900844,213.33
349.00000,0.995703,2901777,232.73
353.00000,0.996094,2902941,256.00
355.00000,0.996289,2903577,269.47
357.00000,0.996484,2904300,284.44
358.00000,0.996680,2904591,301.18
361.00000,0.996875,2905333,320.00
363.00000,0.997070,2905774,341.33
