time	rss	kernel
0	638976	167936
100608350	27160576	487424
200624766	27160576	487424
300619163	27160576	487424
400622011	27815936	487424
500622604	28078080	487424
600625735	28209152	487424
700623455	28209152	487424
800624997	28209152	487424
900627846	28196864	495616
1000623859	28196864	495616
1100625215	28196864	495616
1200625750	28196864	495616
1300635041	28196864	495616
1400616813	28196864	495616
1500623894	28196864	495616
1600623237	28196864	495616
1700624730	28196864	495616
1800624024	28196864	495616
1900618204	28196864	495616
2000614668	28196864	495616
2100618194	28196864	495616
2200617974	28196864	495616
2300619901	28196864	495616
2400617512	28196864	495616
2500622543	28327936	495616
2600626337	28327936	495616
2700623706	28327936	495616
2800628069	28327936	495616
2900629769	28327936	495616
3000626890	28327936	495616
3100632026	28327936	495616
3200625884	28327936	495616
3300632048	28327936	495616
3400631973	28327936	495616
3500630661	28327936	495616
3600630757	28356608	503808
3700628528	28487680	503808
3800622063	28487680	503808
3900617337	28487680	503808
4000615848	28487680	503808
4100617614	28487680	503808
4200624556	28356608	503808
4300629420	28356608	503808
4400623750	28356608	503808
4500626151	28356608	503808
4600631650	28356608	503808
4700634195	28356608	503808
4800630781	28356608	503808
4900623926	28487680	503808
5000624411	28487680	503808
5100625146	28487680	503808
5200624158	28372992	503808
5300627880	28372992	503808
5400633442	28372992	503808
5500628487	28372992	503808
5600623896	28372992	503808
5700626554	28372992	503808
5800630367	28372992	503808
5900640146	28504064	503808
6000614241	28372992	503808
6100627098	28372992	503808
6200622472	28372992	503808
6300621830	28372992	503808
6400625503	28372992	503808
6500614233	28372992	503808
6600623529	28372992	503808
6700624314	28372992	503808
6800624497	28372992	503808
6900622009	28504064	503808
7000623543	28504064	503808
7100626171	28360704	503808
7200625271	28360704	503808
7300621335	28360704	503808
7400622307	28491776	503808
7500622435	28426240	503808
7600624412	28426240	503808
7700635392	28426240	503808
7800619597	28426240	503808
7900623856	28426240	503808
8000619953	28426240	503808
8100620990	28426240	503808
8200627723	28426240	503808
8300630035	28426240	503808
8400630517	28426240	503808
8500622738	28426240	503808
8600623680	28426240	503808
8700669865	28426240	503808
8800648496	28360704	503808
8900627258	28360704	503808
9000625380	28360704	503808
9100630492	28360704	503808
