time	rss	kernel
0	659456	188416
100691450	5967872	434176
200714895	7671808	454656
300710076	7671808	454656
400705088	9244672	458752
500717497	10293248	458752
600705778	10948608	458752
700708616	10948608	458752
800709053	12783616	479232
900707654	12783616	479232
1000706581	12783616	479232
1100709721	14356480	487424
1200712927	14356480	487424
1300709407	14356480	487424
1400712026	16060416	487424
1500704901	16060416	487424
1600712721	16060416	487424
1700712570	17764352	507904
1800716093	17764352	507904
1900711586	17764352	507904
2000722039	17764352	507904
2100717846	19468288	512000
2200703994	19468288	512000
2300708094	19468288	512000
2400699401	19468288	512000
2500708288	19468288	512000
2600712322	21172224	512000
2700705753	21172224	512000
2800726442	21172224	512000
2900719682	21172224	512000
3000711479	21172224	512000
3100713756	21958656	516096
3200711148	21958656	516096
3300713397	21958656	516096
3400712853	21958656	516096
3500709050	21958656	516096
3600714007	21958656	516096
3700704839	21958656	516096
3800709554	21958656	516096
3900711019	21958656	516096
4000709818	22220800	516096
4100712026	22220800	516096
4200706503	22220800	516096
4300712490	22220800	516096
4400711721	22220800	516096
4500715115	22614016	516096
4600711555	22614016	516096
4700711803	22614016	516096
4800712577	22614016	516096
4900708950	22614016	516096
5000699367	23007232	516096
5100707844	23007232	516096
5200713145	23007232	516096
5300707761	23007232	516096
5400713258	23007232	516096
5500710536	23793664	536576
5600711930	23793664	536576
5700709194	23793664	536576
5800710663	23793664	536576
5900707254	23793664	536576
6000709810	23793664	536576
6100709465	23793664	536576
6200700062	23793664	536576
6300710254	23793664	536576
6400700659	23793664	536576
6500709426	23793664	536576
6600713848	23793664	536576
6700703356	23793664	536576
6800698521	23793664	536576
6900710042	23793664	536576
7000710576	23924736	536576
7100709265	23924736	536576
7200713492	23924736	536576
7300700388	23924736	536576
7400711292	23924736	536576
7500709296	23924736	536576
7600711510	23924736	536576
7700710742	23924736	536576
7800714823	23924736	536576
7900716298	24055808	536576
8000709099	24055808	536576
8100699473	24055808	536576
8200704822	24055808	536576
8300709977	24055808	536576
8400714906	24055808	536576
8500712997	24055808	536576
8600711896	24055808	536576
8700713643	24055808	536576
8800713117	24055808	536576
