time	rss
0	421888
101241646	4874240
201275972	6709248
301269037	6709248
401274743	8675328
501265958	8675328
601263178	8675328
701254963	9068544
801263880	9068544
901272008	10772480
1001266376	10772480
1101263822	10772480
1201279263	11165696
1301266967	11165696
1401270669	12869632
1501274980	12869632
1601269848	12869632
1701275873	13262848
1801272509	13262848
1901267890	13262848
2001268920	13262848
2101265597	14835712
2201281122	14835712
2301275086	14835712
2401277570	14835712
2501271630	15228928
2601975962	15228928
2701275816	15228928
2801277535	15228928
2901279199	15753216
3001279433	15753216
3101252982	15753216
3201268188	15753216
3301269442	16146432
3401287191	16539648
3501277620	16539648
3601250850	16539648
3702086115	16539648
3801281095	16932864
3901275743	16932864
4001277073	16932864
4101252105	16932864
4201268886	17457152
4301273987	17457152
4401270767	17457152
4501271615	17457152
4601270046	17719296
4701259202	17719296
4801272565	17719296
4901271979	17719296
5001278224	18243584
5101269106	18243584
5201284098	18243584
5301277051	18243584
5401274586	18243584
5501269248	18243584
5601268672	18243584
5701279479	18243584
5801276970	18243584
5901279718	18243584
6001283225	18112512
6101253051	18112512
6201275663	18112512
6301280401	18243584
6401276734	18243584
6501276880	18243584
6601273436	18243584
6701273482	18243584
6801268952	18178048
6901272049	18178048
7001268926	18178048
7101267213	18178048
7201269625	18178048
7301270427	18178048
7401267179	18178048
7501271821	18112512
7601262400	18112512
7701258316	18243584
7801272826	18243584
7901269682	18243584
8001270549	18243584
8101267845	18178048
8201282746	18178048
8301267882	18178048
8401268916	18178048
8501274103	18309120
8601267084	18309120
8701280422	18309120
8801279348	18309120
8901275560	18112512
9001273177	18112512
9101266425	18112512
9201286096	18243584
9301275648	18243584
9401274633	18243584
9501274676	18243584
9601251122	18178048
9701260795	18178048
9801270878	18309120
9901277085	18309120
10001270754	18309120
10101416455	18309120
10201283849	18112512
10301278136	18112512
10401276343	18112512
10501270357	18112512
10601265949	18243584
10701279481	18243584
10801278731	18243584
10901278002	18243584
11001278580	18178048
11101251162	18178048
11201267305	18178048
11301278128	18309120
11401272478	18309120
11501269055	18309120
11601266554	18309120
11701280597	18309120
11801264424	18112512
11901275185	18243584
12001426700	18243584
12101266741	18243584
12201258764	18243584
12301274356	18178048
12401272134	18178048
12501269157	18178048
12601267668	18178048
12701281588	18309120
12801271058	18309120
12901269685	18309120
13001270592	18309120
13101268810	18112512
13201280000	18112512
13301273710	18112512
13401273278	18112512
13501278132	18243584
13601253226	18243584
13701266172	18243584
13801269634	18243584
13901267523	18178048
14001274856	18309120
14102269633	18309120
14201279251	18309120
14301273629	18309120
14401281098	18112512
14501276482	18112512
14601253674	18112512
14701275260	18112512
14801280808	18243584
14901276507	18243584
15001274214	18243584
15101251871	18243584
15201272606	18173952
15301275873	18173952
15401272121	18173952
15501272048	18173952
15601442854	18305024
15701279435	18305024
15801277139	18305024
15902050916	18305024
16001274557	18104320
16101251567	18235392
16201269122	18235392
16301270227	18235392
16401268708	18235392
16501267691	18235392
16601279806	18165760
16701276636	18165760
16801275673	18165760
16901280818	18296832
17001279643	18296832
17101253759	18296832
17201276145	18296832
17301274513	18227200
17401271229	18227200
17501267226	18227200
17601265555	18227200
17701264582	18227200
17801270698	18227200
17901268905	18227200
18001270069	18227200
18101271107	18157568
18201276853	18157568
18301276724	18288640
18401275315	18288640
18501276370	18288640
18601251857	18288640
18701275797	18219008
18801271822	18219008
18901270325	18219008
19001287305	18219008
19101255280	18219008
19201274101	18219008
19301274864	18219008
19401273017	18219008
19501273805	18149376
19601249115	18149376
19701265140	18149376
19801277814	18280448
19901273082	18280448
20001270605	18280448
20101265581	18280448
20201275849	18210816
20301263279	18210816
20401268800	18210816
20501272930	18210816
20601265416	18210816
20701279235	18210816
20801279268	18141184
20901277699	18141184
21001267011	18141184
21101267348	18272256
21201282773	18272256
21301278491	18272256
21401275076	18272256
21501269283	18272256
21601268304	18202624
21701260171	18202624
21801268040	18202624
21901276144	18202624
22001270066	18202624
22101265542	18202624
22201270694	18202624
22301273375	18132992
22401264736	18132992
22501269559	18264064
22601437601	18264064
22701280177	18264064
22801276866	18264064
22901280691	18194432
23001277025	18194432
23101252513	18194432
23201281113	18325504
23301282768	18325504
23401272547	18325504
23501276597	18325504
23601252181	18124800
23701275304	18124800
23801276504	18124800
23901277567	18124800
24001282825	18255872
24101252467	18255872
24201274768	18255872
24301277170	18255872
24401278276	18186240
24501271893	18186240
24601247754	18317312
24701274663	18317312
24801277969	18317312
24901278545	18317312
25001279861	18116608
25101252799	18116608
25201274866	18116608
25301281720	18247680
25401278102	18247680
25501276940	18247680
25601253694	18247680
25701271666	18178048
25801272928	18178048
25901270135	18178048
26001271711	18178048
26101267930	18309120
26201279295	18309120
26302027189	18309120
26402045042	18309120
26501430000	18108416
26601565688	18108416
26701263421	18239488
26801271681	18239488
26901268615	18239488
27001271333	18239488
27101266208	18169856
27201279506	18169856
27301275615	18169856
27401282275	18300928
27501278959	18300928
27601252461	18300928
27701352271	18300928
27801277452	18300928
27901257354	18100224
28001279742	18100224
28101274313	18100224
28201277746	18231296
28301278645	18231296
28401275813	18231296
28501276651	18231296
28601251623	18231296
28701270397	18161664
28801279609	18292736
28901280531	18292736
29001278713	18292736
29101252253	18292736
29201271639	18223104
