time	rss
0	561152
101141623	33935360
201162544	32112640
301155214	32112640
401151936	32112640
501151038	32112640
601150168	32112640
701150810	32112640
801153367	32112640
901153711	32112640
1001151982	32112640
1101151075	32112640
1201150916	32112640
1301151817	32112640
1401151759	32112640
1501149936	32112640
1601149546	32112640
1701150586	32112640
1801150913	32112640
1901152066	32112640
2001150978	32112640
2101150843	32112640
2201150527	32112640
2301152556	32112640
2401152950	32112640
2501150025	32112640
2601150897	32112640
2701150218	32112640
2801130403	32112640
2901150324	32112640
3001151352	32112640
3101151278	32112640
3201150252	32112640
3301130615	32112640
3401141245	32112640
3501277622	32112640
3601144145	32112640
3701289817	32112640
3801144174	32112640
3901146394	32112640
4001138134	32112640
4101153894	32112640
4201151743	32112640
4301151909	32112640
4401151537	32112640
4501783868	32112640
4601331566	32112640
4701149793	32112640
4801129821	32112640
4901141849	32112640
5001145145	32112640
5101143345	32112640
5201135393	32112640
5301143826	32112640
5401145819	32112640
5501134641	32112640
5601143671	32112640
5701462423	32112640
5801143630	32112640
5901145425	32112640
6001144308	32112640
6101143836	32112640
6201143216	32112640
6301144624	32112640
6401145349	32112640
6501134803	32112640
6601144941	32112640
6701144073	32112640
6801144144	32112640
6901135105	32112640
7001152210	32112640
7101150551	32112640
7201150916	32112640
7301152325	32112640
7401151817	32112640
7501150330	32112640
7601152445	32112640
7701150805	32112640
7801151276	32112640
7901152578	32112640
8001151348	32112640
8101150178	32112640
8201135026	32112640
8301150742	32112640
8401152842	32112640
8501151039	32112640
8601151847	32112640
8701150609	32112640
8801131359	32112640
8901150371	32112640
9001151389	32112640
9101149879	32112640
9201150724	32112640
9301150937	32112640
9401151820	32112640
9501149465	32112640
9601152604	32112640
9701150879	32112640
9801151536	32112640
9901155100	32112640
10001151146	32112640
10101151434	32112640
10201149890	32112640
10301152663	32112640
10401151391	32112640
10501131524	32112640
10601151720	32112640
10701150454	32112640
10801130110	32112640
10901150960	32112640
11001151745	32112640
11101149867	32112640
11201150475	32112640
11301130361	32112640
11401149860	32112640
11501153242	32112640
11601150913	32112640
11701150929	32112640
11801129487	32112640
11901146682	32112640
12001133101	32112640
12101151175	32112640
12201151301	32112640
12301150927	32112640
12401152287	32112640
12501151052	32112640
12601151054	32112640
12701152624	32112640
12801151715	32112640
12901151446	32112640
13001150177	32112640
13101150735	32112640
13201150542	32112640
13301152489	32112640
13401151696	32112640
13501152156	32112640
13601150684	32112640
13701151098	32112640
13801152274	32112640
13901152534	32112640
14001150558	32112640
14101152486	32112640
14201150798	32112640
14301130197	32112640
14401152531	32112640
14501151137	32112640
14601151878	32112640
14701151827	32112640
14801132060	32112640
14901141885	32112640
15001145161	32112640
15101143423	32112640
15201142920	32112640
15301144405	32112640
15401134630	32112640
15501286056	32112640
15601150550	32112640
15701149985	32112640
15801129709	32112640
15901140383	32112640
16001133396	32112640
16101151838	32112640
16201151284	32112640
16301151006	32112640
16401152926	32112640
16501150660	32112640
16601144240	32112640
16701150935	32112640
16801132019	32112640
16901151321	32112640
17001151101	32112640
17101150803	32112640
17201151258	32112640
17301150270	32112640
17401152085	32112640
17501150429	32112640
17601151032	32112640
17701150597	32112640
17801152387	32112640
17901151718	32112640
18001152375	32112640
18101150844	32112640
18201151719	32112640
18301150618	32112640
18401151755	32112640
18501151295	32112640
18601151216	32112640
18701129599	32112640
18801152966	32112640
18901151638	32112640
19001151614	32112640
19101151161	32112640
19201150263	32112640
19301151897	32112640
19401151732	32112640
19501151711	32112640
19601150341	32112640
19701150539	32112640
19801129791	32112640
19901151706	32112640
20001151512	32112640
20101151007	32112640
20201149303	32112640
20301131149	32112640
20401141158	32112640
20501144477	32112640
20601143320	32112640
20701142065	32112640
20802020216	32112640
20901140707	32112640
21001144872	32112640
21101144011	32112640
21201143460	32112640
21301144040	32112640
21401145232	32112640
21501144052	32112640
21601144025	32112640
21701143712	32112640
21801157643	32112640
21901134977	32112640
22001144154	32112640
22101143938	32112640
22201143707	32112640
22301156924	32112640
22401151978	32112640
22501151426	32112640
22601150454	32112640
22701150222	32112640
22801276503	32112640
22901151848	32112640
23001151715	32112640
23101150441	32112640
23201151050	32112640
23301151025	32112640
23401152715	32112640
23501151249	32112640
23601149937	32112640
23701151570	32112640
23801151476	32112640
23901142045	32112640
24001150814	32112640
24101133253	32112640
24201142927	32112640
24301142733	32112640
24401143524	32112640
24501144976	32112640
24601143516	32112640
24701142677	32112640
24801144779	32112640
24901136498	32112640
25001143584	32112640
25101143326	32112640
25201142895	32112640
25301144575	32112640
25401156445	32112640
25501150798	32112640
25601151453	32112640
25701151562	32112640
25801152166	32112640
25901152279	32112640
26001152655	32112640
26101151931	32112640
26201150761	32112640
26301152508	32112640
26401151174	32112640
26501151768	32112640
26601151287	32112640
26701152392	32112640
26801132099	32112640
26901151224	32112640
27001151877	32112640
27101150109	32112640
27201150764	32112640
27301156517	32112640
27401152902	32112640
27501150935	32112640
27601150399	32038912
27701150864	32038912
27801150609	32038912
27901151627	32038912
28001140506	32038912
28101155667	32038912
28201151250	32038912
28301151259	32038912
28401151066	32038912
28501151285	32038912
28601149863	32038912
28701150746	32038912
28801152253	32038912
28901131946	32038912
29001153609	32038912
29101154231	32038912
29201151057	32038912
29301152999	32038912
29401153073	32038912
29501151744	32038912
29601151428	32038912
29701151485	32038912
29801131141	32038912
29901152223	32038912
30001151371	32038912
30101150547	32038912
30201151558	32038912
30301152947	32038912
30401152736	32038912
30501150846	32038912
30601151400	32038912
30701151674	32038912
30801150803	32038912
30901151252	32038912
31001177701	32038912
31101155223	32038912
31201152426	32038912
31301152371	32038912
31401143186	32038912
31501145133	32038912
31601232312	32038912
31701143992	32038912
31801146607	32038912
31902086119	32038912
32001137079	32038912
32101150947	32038912
32201150527	32038912
32301132040	32038912
32401152485	32038912
32501151534	32038912
32601150012	32038912
32701151725	32038912
32801129438	32038912
32901156295	32038912
33001150730	32038912
33101150870	32038912
33201156907	32038912
33301133071	32038912
33401143341	32038912
33501145699	32038912
33601150036	32038912
33701149651	32038912
33801144920	32038912
33901144456	32038912
34001149799	32038912
34101148886	32038912
34201301828	32038912
34301143530	32038912
34401145038	32038912
34501144353	32038912
34601144804	32038912
34701144106	32038912
34801143957	32038912
34901145855	32038912
35001143277	32038912
35101143376	32038912
35201143942	32038912
35301143458	32038912
35401145376	32038912
35501143406	32038912
35601142974	32038912
35701132384	32038912
35801134825	32038912
35901145371	32038912
36001151130	32038912
36101138616	32038912
36201148276	32038912
36301144602	32038912
36401144923	32038912
36501144596	32038912
36601143431	32038912
36701143328	32038912
36801143215	32038912
36901144218	32038912
37001143257	32038912
37101142681	32038912
37201143861	32038912
37301149743	32038912
37401147398	32038912
37501143241	32038912
37601143262	32038912
37701142677	32038912
37801144993	32038912
37901145742	32038912
38001143907	32038912
38101143918	32038912
38201144970	32038912
38301144433	32038912
38401145364	32038912
38501143460	32038912
38601143919	32038912
38701144186	32038912
38801143974	32038912
38901144295	32038912
39001143791	32038912
39101143412	32038912
39201144663	32038912
39301158019	32038912
39401151560	32038912
39501333637	32038912
39601149892	32038912
39701149821	32038912
39801151932	32038912
39901152337	32038912
40001136374	32038912
40101150958	32038912
40201151337	32038912
40301153191	32038912
40401140459	32038912
40501143787	32038912
40601144031	32038912
40701143571	32038912
40801144852	32038912
40901134590	32038912
41001142453	32038912
41101143525	32038912
41201143303	32038912
41302015632	32038912
41401144909	32038912
41502037810	32038912
41601155376	32038912
41701151725	32038912
41801150811	32038912
41901151878	32038912
42001150917	32038912
42101149905	32038912
42201150605	32038912
42301131478	32038912
42401151597	32038912
42501150767	32038912
42601150233	32038912
42701151398	32038912
42801150723	32038912
42901151223	32038912
43001151036	32038912
43101150031	32038912
43201151472	32038912
43301153553	32038912
43401163084	32038912
43501276605	32038912
43601151235	32038912
43701150587	32038912
43801151789	32038912
43901153654	32038912
44001135467	32038912
44101150139	32038912
44201149602	32038912
44301151566	32038912
44401152359	32038912
44501151616	32038912
44601151375	32038912
44701149760	32038912
44801151643	32038912
44901152429	32038912
45001150230	32038912
45101150757	32038912
45201150212	32038912
45301131393	32038912
45401141428	32038912
45501236589	32038912
45601143025	32038912
45701143183	32038912
45801143554	32038912
45901142265	32038912
46001132318	32038912
46101141991	32038912
46201155676	32038912
46301131638	32038912
46401141836	32038912
46501146294	32038912
46601136106	32038912
46701142635	32038912
46801145454	32038912
46901145648	32038912
47001144319	32038912
47101143061	32038912
47201143490	32038912
47301144471	32038912
47401145195	32038912
47501144240	32038912
47601142760	32038912
47701143363	32038912
47801144989	32038912
47901156931	32038912
48001135305	32038912
48101150745	32038912
48201150616	32038912
48301152614	32038912
48401152561	32038912
48501151782	32038912
48601150961	32038912
48701151040	32038912
48801151289	32038912
48901151797	32038912
49001150872	32038912
49101151218	32038912
49201152549	32038912
49301152810	32038912
49401152270	32038912
49501149404	32038912
49601150147	32038912
49701151796	32038912
49801129353	32038912
49901151396	32038912
50001150354	32038912
50101151772	32038912
50201151596	32038912
50301131031	32038912
50401152578	32038912
50501149241	32038912
50601149957	32038912
50701149581	32038912
50801150901	32038912
50901151554	32038912
51001149671	32038912
51101149524	32038912
51201150169	32038912
51301151544	32038912
51401151193	32038912
51501150926	32038912
51601150576	32038912
51701151177	32038912
51801130496	32038912
51901140057	32038912
52001159414	32038912
52101143689	32038912
52201143188	32038912
52301143456	32038912
52401145180	32038912
52501143846	32038912
52602035688	32038912
52701142044	32038912
52801143470	32038912
52901145625	32038912
53001144969	32038912
53101143498	32038912
53201142774	32038912
53301153061	32038912
53401144482	32038912
53501143872	32038912
53601135127	32038912
53701142758	32038912
53801143922	32038912
53901145137	32038912
54001143550	32038912
54101143461	32038912
54201143717	32038912
54301143959	32038912
54401145176	32038912
54501144321	32038912
54601143635	32038912
54701144117	32038912
54801142776	32038912
54901144498	32038912
55001145144	32038912
55101144270	32038912
55201143312	32038912
55301143052	32038912
55401144691	32038912
55501143312	32038912
55601144373	32038912
55701156443	32038912
55801131823	32038912
55901150435	32038912
56001287748	32038912
56101150196	32038912
56201150239	32038912
56301151377	32038912
56401152150	32038912
56501150814	32038912
56601711139	32038912
56701714800	32038912
56801150713	32038912
56901151471	32038912
57001512546	32038912
57101149630	32038912
57201149774	32038912
57301131880	32038912
57401151528	32038912
57501151878	32038912
57601151163	32038912
57701152193	32038912
57801151832	32038912
57901151590	32038912
58001150766	32038912
58101150978	32038912
58201151654	32038912
58301128473	32038912
58401150676	32038912
58501151060	32038912
58601151540	32038912
58701149977	32038912
58801152139	32038912
58901151903	32038912
59001151738	32038912
59101150317	32038912
59201151180	32038912
59301150977	32038912
59401152190	32038912
59501151538	32038912
59601150389	32038912
59701130342	32038912
59801151353	32038912
59901152572	32038912
60001136808	32038912
60101149510	32038912
60201149700	32038912
60301150439	32038912
60401151941	32038912
60501151241	32038912
60601150359	32038912
60701150248	32038912
60801132024	32038912
