time	rss
0	573440
101170810	3596288
201165468	3596288
301165965	3727360
401167433	3727360
501172500	4075520
601171096	4075520
701178733	4272128
801353259	4272128
901171782	4272128
1001164072	4272128
1102086865	4272128
1201173431	4272128
1301153439	4272128
1401175347	4272128
1501176136	4272128
1601154534	4272128
1701175731	4272128
1801174734	4272128
1901170498	4272128
2001174075	4272128
2101159405	4272128
2201175878	4272128
2301173352	4272128
2401175940	4272128
2501175167	4272128
2601154544	4272128
2701174497	4272128
2801170429	4272128
2901267976	4272128
3001174021	4272128
3101153957	4272128
3201164299	4272128
3301290068	4272128
3401166075	4272128
3502084630	4272128
3601153900	4272128
3701864747	4272128
3801235539	4272128
3901167345	4550656
4001170414	4427776
4101159515	4427776
4201174906	4427776
4301174492	4427776
4401175150	4427776
4501174838	4427776
4601165003	4427776
4701179814	4427776
4801177120	4427776
4901176239	4427776
5001175187	4427776
5101154338	4427776
5201175281	4427776
5301176237	4427776
5401177808	4427776
5501175056	4427776
5601154085	4427776
5701173460	4427776
5801176527	4427776
5901176687	4427776
6001175319	4427776
6101153504	4427776
6201175955	4427776
6301174326	4427776
6401168373	4427776
6501176802	4427776
6601153175	4427776
6701175257	4427776
6801176301	4427776
6901172350	4427776
7001173882	4427776
7101157510	4427776
7201184704	4427776
7301853845	4427776
7401164319	4427776
7501167513	4427776
7601168241	4427776
7701168394	4427776
7801167020	4427776
7901167664	4427776
8001178102	4427776
8101156338	4427776
8201321483	4427776
8301182813	4427776
8401171716	4427776
8501170276	4427776
8601168186	4427776
8701159089	4427776
8801157645	4427776
8901167498	4427776
9001167060	4427776
9101169289	4427776
9201181252	4427776
9301174528	4427776
9401172191	4427776
9501176281	4427776
9601152943	4427776
9701163114	4427776
9801166472	4427776
9901157945	4427776
10001155757	4427776
10101169315	4427776
10201179515	4427776
10301175353	4427776
10401176082	4427776
10501175722	4427776
10601155530	4427776
10701175049	4427776
10801175479	4427776
10901180719	4427776
11001179672	4427776
11101155359	4427776
11201178145	4427776
11301172751	4427776
11401158724	4427776
11501174170	4427776
11601154813	4427776
11701164038	4427776
11801292723	4427776
11901167947	4427776
12001167064	4427776
12101158738	4427776
12201180285	4427776
12301174362	4427776
12401174578	4427776
12501174304	4427776
12601154960	4427776
12701164654	4427776
12801169368	4427776
12901167062	4427776
13001166138	4427776
13101168579	4427776
13201182600	4427776
13301175223	4427776
13401176334	4427776
13501175850	4427776
13601153821	4427776
13701173687	4427776
13801175510	4427776
13901170004	4427776
14001174599	4427776
14101155344	4427776
