time	rss
0	524288
101272044	32161792
201285854	38289408
301286684	43270144
401284834	45694976
501261111	48447488
601278453	50282496
701281323	52248576
801285802	53952512
901285929	55132160
1001263658	56705024
1101283820	59072512
1201284987	59990016
1301436344	61038592
1401283825	62611456
1501816034	63397888
1601280349	64708608
1701283736	66674688
1801284408	67723264
1901283486	69296128
2001282614	70213632
2101293971	71262208
2201285413	72179712
2301285675	73097216
2401284311	73883648
2501260385	74670080
2601286429	75587584
2701284935	76242944
2801286028	77291520
2901284588	78209024
3001264379	78995456
3101281825	79781888
3201282854	80568320
3301283057	81092608
3401282806	82272256
3501283668	83058688
3601271302	85221376
3701281945	86138880
3801284481	86269952
3901281998	87711744
4001281169	88104960
4101284552	88891392
4201283827	90202112
4301281577	90333184
4401282899	91119616
4501281170	92168192
4601269440	92430336
4701282600	93085696
4801284044	94052352
4901289292	229953536
5001286629	104964096
5101292029	104964096
5201282800	104964096
5301279978	104964096
5401276911	104964096
5501255536	104964096
5601284808	105201664
5701280569	114241536
5801280863	114241536
5901283026	114315264
6001262652	163594240
6101283314	226574336
6201270060	302456832
6301276653	302456832
6401273492	302456832
6501273076	302456832
6601264246	302456832
6701276289	325918720
6801278309	593829888
6901271816	594878464
7001268363	675356672
7101292807	885334016
7201287082	885334016
7301287243	885334016
7401284457	885334016
7501261230	885334016
7601286904	885334016
7701287640	885334016
7801281940	885334016
7901283527	885952512
8001261921	889622528
8101281676	890671104
8201279545	891457536
8301271580	893161472
8401276405	893423616
8501275267	822394880
8601265910	532545536
8701264812	532545536
8801289577	245170176
8901284144	245522432
9001282894	311844864
9101289477	371679232
9201275549	384786432
9301280718	385966080
9401279592	387407872
9501257009	388718592
9601272038	392912896
9701275157	393830400
9801288203	395141120
9901278859	396320768
10001278222	397369344
10101259754	398548992
10201284466	399859712
10301285438	418734080
10401287902	403324928
10501276486	403980288
10601279748	404373504
10701256503	404897792
10801279053	405291008
10901276965	406077440
11001271710	406601728
11101283901	406994944
11201274967	407388160
11301278451	410927104
11401275426	411451392
11501272462	411713536
11601271725	393261056
11701281474	394162176
11801268941	394219520
11901263710	392986624
12001266389	394436608
12101257494	394203136
12201274088	394133504
12301279393	394235904
12401268246	394153984
12501268147	394498048
12601272767	393891840
12701267731	394235904
12801271874	394801152
12901270443	394567680
13001268707	394821632
13101277107	394817536
13201271372	394878976
13301271515	393707520
13401264089	394371072
13501268590	394604544
13601277415	393916416
13702012768	394309632
13801278101	394297344
13901274657	394326016
14001457157	394559488
14101273002	393408512
14201274154	393895936
14301273833	393449472
14401443110	394903552
14501273604	393621504
14601273791	394440704
14701271119	394428416
14801267133	394940416
14901280155	394842112
15001251142	394698752
15101268639	394051584
15201268817	394321920
15301270196	394461184
15401266827	394080256
15501266700	394969088
15601277094	393711616
15701273551	394244096
15801271755	394932224
15901270849	394964992
16001250849	394899456
16101270855	394903552
16201270908	394960896
16301270122	394997760
16401271953	394301440
16501271122	394993664
16601272613	394375168
16701271085	393887744
16801268428	394579968
16901272096	395046912
17001271682	394702848
17101269212	394739712
17201272161	394010624
17301266998	394985472
17401271664	394346496
17501262976	395038720
17601266604	394964992
17701269111	393691136
17801270171	393707520
17901268296	394108928
18001266096	394264576
18101266358	393908224
18201266331	394338304
18301266014	393719808
18401266623	393756672
18501268211	394407936
18601277918	394969088
18701271976	394350592
18801271711	394366976
18901263295	395018240
19001256930	395145216
19101271628	395182080
19201272873	394694656
19301266870	395255808
19401267632	394133504
19501266741	393736192
19601278754	395063296
19701265296	394727424
19801265963	394199040
