time	rss
0	614400
101132106	28061696
201144805	28061696
301136602	28061696
401131582	28061696
501126060	28061696
601141730	28061696
701333314	28061696
801131638	28061696
901130428	28061696
1001144853	28061696
1101139606	28061696
1201137404	28061696
1301137681	28061696
1401134790	28061696
1501138001	28192768
1601142444	28192768
1701142112	28192768
1801147591	28192768
1901139086	28192768
2001142146	28192768
2101141541	28192768
2201138595	28323840
2301138128	28323840
2401133471	28323840
2502100453	28323840
2601139525	28323840
2701142214	28323840
2801136030	28323840
2901136422	28323840
3001143283	28323840
3101140600	28323840
3201142091	28323840
3301141687	28323840
3401134085	28323840
3501140244	28323840
3601137017	28323840
3701136154	28323840
3801135893	28323840
3901144478	28323840
4001153788	28323840
4101141338	28323840
4201137727	28323840
4301124532	28454912
4401132623	28454912
4501129553	28454912
4601273789	28454912
4701131632	28454912
4802102465	28454912
4901115252	28454912
5001132117	28454912
5101301194	28454912
5201287192	28454912
5301137753	28454912
5401349546	28454912
5501347928	28454912
5601127297	28454912
5701132286	28454912
5801315420	28454912
5901127085	28454912
6001144938	28454912
6101135973	28454912
6201139121	28454912
6301134415	28454912
6401131674	28360704
6501137920	28360704
6601127213	28360704
6701130554	28360704
6801128927	28360704
6901126384	28360704
7001113837	28360704
7101131571	28360704
7201136089	28360704
7301139798	28360704
7401141570	28360704
7501133036	28360704
7601135623	28360704
7701137082	28360704
7801133976	28360704
7901135615	28360704
8001131906	28360704
8101132508	28360704
8201127077	28360704
8301280707	28360704
8401129858	28360704
8501131245	28360704
8601121215	28360704
8701128719	28360704
8801131615	28360704
8901130860	28360704
9001131873	28360704
9101128077	28360704
9201129938	28360704
9301134842	28360704
9401132737	28360704
9501133968	28360704
9601144134	28360704
9701136307	28360704
9801132026	28360704
9901131139	28360704
