time	rss
0	593920
101139111	22171648
201147879	33615872
301195838	45121536
401149836	53784576
501154690	69509120
601149301	83185664
701144604	103239680
802235377	124903424
902228871	164679680
1001145617	182865920
1101357096	186556416
1201135640	192028672
1301173826	195600384
1401190807	195735552
1501163495	195907584
1601148391	215220224
1701822951	217255936
1801216648	218406912
1901197158	218247168
2001194649	218394624
2101158902	218726400
2201165641	219041792
2301179091	219693056
2401161170	219377664
2501161452	221220864
2601158148	225886208
2701157660	225787904
2801198756	226189312
2901180042	227569664
3001190291	226889728
3101134164	235040768
3201151367	236625920
3301136543	237023232
3401171459	238977024
3501173194	240041984
3601160837	241782784
3701436454	241700864
3801132334	241856512
3901163843	242892800
4001199597	242589696
4101200619	242589696
4201191772	242466816
4301196697	242466816
4401194608	242720768
4501192352	242720768
4601201664	243769344
4701197252	243580928
4801197961	242724864
4901195231	242728960
5001226876	242728960
5101199573	242728960
5201196660	242728960
5301192134	242728960
5401194806	242667520
5501200341	242552832
5601156250	242683904
5701196296	244133888
5801203494	244027392
5901159875	244396032
6001198832	245575680
6101135694	246444032
6201191921	245727232
6301206873	245727232
6401197330	245727232
6501200964	245686272
6601205273	245657600
6701160309	245653504
6801129084	246140928
6901195387	246063104
7001197246	246063104
7101195612	246063104
7201197358	246063104
7301195503	246063104
7401198056	246063104
7501198075	246063104
7601198726	246063104
7701196123	246063104
7801202208	246546432
7901195517	246538240
8001201586	246538240
8101147699	246538240
8201192427	246538240
8301168930	246292480
8401170623	246292480
8501134578	244436992
8601193979	230293504
8701202855	230195200
8801166695	233136128
8901204377	227663872
9001202830	227635200
9101178992	227622912
9201198811	227504128
9301196220	227504128
9401200362	227504128
9501203554	227504128
9601203034	227495936
9701197536	227495936
9801197714	227495936
9901166909	227495936
10001192955	227495936
10101200841	227495936
10201155703	227495936
10301213000	227495936
10401200602	227495936
10501198441	227495936
10601135443	227495936
10701175261	227495936
10801195504	227487744
10901193633	227487744
11001193659	227487744
11101190195	227606528
11201161627	227606528
11301196769	229920768
11401176619	259461120
11501195387	258519040
11601195100	258486272
11701163979	258482176
11801191105	258482176
11901197636	258482176
12001194823	258482176
12101193854	258482176
12201150823	258482176
12301218773	258482176
12401199907	258482176
12501197254	258482176
12601192835	258482176
12701197196	258482176
12801203197	258482176
12901157504	257904640
13001217795	257904640
13101201861	256528384
13201198389	256528384
13301193875	256512000
13401145849	256823296
13501144838	265662464
13601148447	275132416
13701681648	283000832
13801150199	302006272
13901143282	306003968
14001170160	327098368
14101555142	332197888
14201153562	338763776
14301154858	345448448
14401150854	350404608
14501146372	361119744
14601137445	364466176
14701149870	368545792
14801143029	374317056
14901154353	377966592
15001152004	379740160
15101412912	386383872
15201642342	383516672
15301146824	384565248
15401420222	389005312
15501149744	387923968
15601155527	396500992
15701176872	404520960
15801159109	405852160
15901360897	413671424
16001163223	419782656
16101150742	426811392
16201152569	422395904
16301152450	429551616
16401162060	421343232
16501151338	422092800
16601155678	436924416
16701151259	426582016
16801157523	435249152
16901164985	435793920
17001169992	438669312
17101152199	436609024
17201151762	442773504
17301152615	446164992
17401150973	453369856
17501138279	405843968
17601161636	403771392
17701691611	406515712
17801138618	414474240
17901148109	411209728
18001151405	416051200
18101147055	423632896
18201138505	428531712
18301143174	427732992
18401137639	430919680
18501148197	453001216
18601155088	444530688
18701158720	440856576
18801140119	439836672
18901156166	443060224
19001150572	444747776
19101164850	441806848
19201152992	447459328
19301149829	446877696
19401148826	449351680
19502061651	435527680
19601162617	410890240
19701087918	360673280
19801155322	355319808
19901152295	365740032
20001147182	359342080
20101748561	367149056
20201156264	366759936
20301162189	378392576
20401154190	376946688
20501183965	380014592
20601164641	393359360
20701159973	399691776
20801160548	398651392
20901138250	394674176
21001153013	373551104
21101152242	369446912
21201144955	368381952
21301151289	380133376
21401150042	392613888
21501139949	401870848
21601147312	418811904
21701149253	434642944
21801149868	452386816
21901148149	461844480
22001148520	478748672
22101145643	487788544
22201151137	491610112
22301137441	497377280
22401132609	502521856
22501159138	502525952
22601136066	509132800
22701150671	510955520
22801151921	512299008
22901157333	513687552
23001147132	511025152
23101167660	498458624
23201154030	512872448
23301897578	512815104
23401178878	520204288
23501154013	499953664
23601134503	448487424
23701136087	456781824
23801133594	455741440
23901150060	453021696
24001150512	454909952
24101145031	460390400
24201153820	447721472
24301161626	443568128
24401152419	447447040
24501151942	447299584
24601153242	458039296
24701146024	461082624
24801149204	481480704
24901155767	487481344
25001148507	498028544
25101144946	512057344
25201146438	516911104
25301145587	514732032
25401151796	520556544
25501144949	512380928
25601139244	499154944
25701151023	485687296
25801150183	480649216
25901150589	479928320
26001150273	480661504
26101139949	481533952
26201146075	487731200
26301155387	482693120
26401159668	484528128
26501130513	488353792
26601151052	487112704
26701662213	492339200
26801150300	499421184
26901151860	495198208
27001135960	499290112
27101140124	506626048
27201145421	514482176
27301155361	507166720
27401158007	510906368
27501152228	513863680
27601151376	512835584
27701138452	529027072
27801155483	511590400
27901153950	476143616
28001148231	466522112
28101147051	464351232
28201153236	471908352
28301134555	472911872
28401134777	478281728
28501138312	484057088
28601138709	488366080
28701146008	482541568
28801143425	489771008
28901148169	492658688
29001136091	477298688
29101157622	479031296
29201149216	483106816
29301144221	451817472
29401137862	447791104
29501148648	452329472
29601147173	458997760
29701148338	462434304
29801149436	467881984
29901148134	471801856
30001140023	477716480
30101149590	481054720
30201155592	479363072
30301154140	480993280
30401148583	483016704
30501134133	475197440
30601175933	478978048
30701138212	484466688
30801146123	477851648
30901145941	491896832
31001137030	482185216
31101145734	482480128
31201160141	484294656
31301137428	492498944
31401146113	495132672
31501154956	504188928
31601140162	479502336
31701139586	448352256
31801165861	460070912
31901135324	458887168
32001144852	456216576
32101132459	462708736
32201141751	461402112
32301147495	466341888
32401145779	477691904
32501159755	492023808
32601144472	505700352
32701158523	517509120
32801153591	532570112
32901152088	543330304
33001154081	534335488
33101151986	551374848
33201136639	555679744
33301145989	562761728
33401139725	564985856
33501143354	562876416
33601152143	563048448
33701151565	567304192
33801150072	566026240
33901140722	580886528
34001134030	584335360
34101139956	584949760
34201149366	579964928
34301132551	588066816
34401133419	601804800
34501143913	584622080
34601149528	585543680
34701144678	582426624
34801152565	587894784
34901150708	593330176
35001146597	593883136
35101129906	597606400
35201154271	604717056
35301156451	611287040
35401135512	563941376
35501151708	579973120
35601144008	582983680
35701148505	599547904
35801145108	606404608
35901143650	612032512
36001152223	620130304
36101148439	620773376
36201152901	627585024
36301151051	633483264
36401151183	631402496
36501142875	634908672
36601154514	637214720
36701147290	638193664
36801148334	647372800
36901146714	637464576
37001144964	639049728
37101144306	643346432
37201148309	642023424
37301133851	646328320
37401138938	646504448
37501147462	617725952
37601150755	621494272
37701157227	626262016
37801144369	635408384
37901136685	641196032
38001133751	642404352
38101150978	636211200
38201149855	644562944
38301151453	636977152
38401159086	635613184
38501149697	642646016
38601151448	673009664
38701172984	659509248
38801151647	658595840
38901150834	661524480
39001157012	665894912
39101137699	668700672
39201168946	675614720
39301147601	680665088
39401152201	683737088
39501161029	683520000
39601153699	680308736
39701142362	684556288
39801143221	691359744
39901145608	700542976
40001158023	697860096
40101150650	704696320
40201132808	715177984
40301143672	717406208
40401148630	725004288
40501134897	738099200
40601148978	694841344
40701143344	698789888
40801152151	701739008
40901138467	704806912
41001155118	705703936
41101156574	703942656
41201146485	676818944
41301150567	658599936
41401139327	654274560
41501157160	657649664
41601141606	656023552
41701145252	650727424
41801147685	659873792
41901148039	665391104
42001153622	661401600
42101134399	667320320
42201152286	671698944
42301149348	664268800
42401149737	664039424
42501149626	678957056
42601155122	691269632
42701144227	689242112
42801154062	689061888
42901150202	688246784
43001136000	692441088
43101148483	696709120
43201146371	703475712
43301154308	716840960
43401152729	726687744
43501152714	739049472
43601149362	744787968
43701165183	714240000
43801150690	729542656
43901154875	743383040
44001149423	759640064
44101145603	761049088
44201136343	768405504
44301148599	772919296
44401132681	771362816
44501154813	773382144
44601152877	773292032
44701152005	775053312
44801141050	789573632
44901143394	787185664
45001142829	793559040
45101148200	788684800
45201146050	793165824
45301148276	805588992
45401147781	787476480
45501168593	789037056
45601164289	785686528
45701175946	784457728
45801148661	789266432
45901148000	793251840
46001152133	796545024
46101144764	806309888
46201164016	809304064
46301164435	760233984
46401149820	762998784
46501146629	762183680
46601148347	769826816
46701146825	672051200
46801169222	679518208
46901158144	681054208
47001144822	686530560
47101150781	683315200
47201148787	694525952
47301168590	701063168
47401156236	701165568
47501158413	699973632
47601158436	700465152
47701151611	701513728
47801152920	704262144
47901137295	707260416
48001150669	702734336
48101156110	704770048
48201153849	705949696
48301148892	709980160
48401944239	714203136
48501153756	709361664
48601148584	713281536
48701155787	720900096
48801145424	722108416
48901149493	722673664
49001136973	721494016
49101140483	726216704
49201153821	727703552
49301154565	741748736
49401138437	737525760
49501151430	733163520
49601136189	736530432
49701152985	741216256
49801132291	743821312
49901136305	748802048
50001153884	754429952
50101150939	745230336
50201156779	746369024
50301153476	753340416
50401153738	753500160
50501148934	764846080
50601153565	767942656
50701158833	767717376
50801145634	773758976
50901153461	779673600
51001150662	779010048
51101140565	769429504
51201136304	757108736
51301131585	758558720
51401156621	761118720
51501154826	762605568
51601150076	763998208
51701151779	765898752
51801136693	762167296
51901137100	771379200
52001136691	768475136
52101161112	771596288
52201135947	760500224
52301146343	769458176
52401142380	772472832
52501152885	764788736
52601153076	767012864
52701155598	768323584
52801153646	770396160
52901136502	777711616
53001149171	784543744
53101149233	794722304
53201148317	802549760
53301158936	798629888
53401150260	795570176
53501145534	789868544
53601133603	798060544
53701153844	799391744
53801147515	808947712
53901154447	827031552
54001150370	800616448
54101152192	785403904
54201153486	798281728
54301151071	815149056
54401143547	819113984
54501152766	836173824
54601164575	842694656
54701152836	845942784
54801166465	853622784
54902144095	855031808
55001161338	859680768
55101159692	837738496
55201131778	801300480
55301165961	786845696
55401137009	785915904
55501155641	768827392
55601152459	769757184
55701153347	766427136
55801151278	766599168
55901146033	773771264
56001137155	786681856
56101146860	785027072
56201151930	780939264
56301153436	776978432
56401197790	778276864
56501150186	790937600
56601169776	782524416
56701095881	802693120
56801155774	800153600
56901152923	805683200
57001150876	812118016
57101152405	815697920
57201149256	820744192
57301149575	840974336
57401145571	849285120
57501151197	760573952
57601152279	759316480
57701160924	758910976
57801145552	759566336
57901148096	758751232
58001148650	767291392
58101152571	770064384
58201152888	781365248
58301155939	787214336
58401151476	793198592
58501149165	803667968
58601149929	808001536
58701149223	806481920
58801152347	812212224
58901134736	811823104
59001138411	817602560
59101146951	822308864
59201152359	820068352
59301150021	821813248
59401365942	824213504
59501149004	824627200
59601144191	829689856
59701147987	828825600
59801147498	829853696
59901150482	826208256
60001159987	828321792
60101145275	830431232
60201154394	697884672
60301156742	694681600
60401142025	700018688
60501136295	696303616
60601150976	697724928
60701137588	701632512
60801149745	706793472
60901137600	710508544
61001135895	700125184
61101144998	707645440
61201162068	702746624
61301150722	706207744
61401158909	716771328
61501147436	706404352
61601144280	707166208
61701137948	713408512
61801134913	715341824
61901145403	718217216
62001145234	723300352
62101159691	726577152
62201135614	720531456
62301150567	726249472
62401155399	727601152
62501149279	728498176
62601152716	733245440
62701160322	753319936
62801149799	696520704
62901146057	685506560
63001150059	643756032
63101157199	632590336
63201153720	624705536
63301155861	623095808
63401156773	624861184
63501154846	633118720
63601148496	635584512
63701150658	637431808
63801150271	640868352
63901151971	647356416
64001147010	646107136
64101152565	649756672
64201154173	661291008
64301154451	664457216
64401155805	634540032
64501147189	632664064
64601151578	634552320
64701138285	638836736
64801145968	644997120
64901132624	648146944
65001147092	643956736
65101151631	661618688
65201138081	661512192
65301136319	658034688
65401150538	663638016
65501138776	577519616
65601144790	565420032
65701153703	568848384
65801151998	572108800
65901143407	573988864
66001149208	581488640
66101146617	590897152
66201147343	589955072
66301144203	587366400
66401161208	591044608
66501167686	593571840
66601141550	603807744
66701131212	612007936
66801138988	616071168
66901154413	623435776
67001137890	638631936
67101146919	648060928
67201157000	660017152
67301147906	671617024
67401150215	677355520
67501143318	672296960
67601143159	634863616
67701148525	608808960
67801152782	612286464
67901169402	589561856
68001155203	587390976
68101148981	586412032
68201151155	589410304
68301146931	607887360
68401138215	605016064
68501144437	605986816
68601146402	595152896
68701150736	603992064
68801139114	618381312
68901151335	599879680
69001151867	601223168
69101155175	598147072
69201146724	594157568
69301151291	595341312
69401145649	597880832
69501134636	600219648
69601144283	608301056
69701144787	611536896
69801150235	624099328
69901147318	631308288
70001146232	637288448
70101145963	649785344
70201156490	650420224
70301148744	656236544
70401126841	616607744
70501150541	614912000
70601146816	611729408
70701151449	620417024
70801154089	623632384
