time	rss	kernel
0	659456	192512
100593049	5931008	438272
200617336	7634944	446464
300614631	7634944	446464
400613126	9338880	450560
500614641	9338880	450560
600610973	10911744	450560
700618038	10911744	450560
800622293	12746752	454656
900618055	12746752	454656
1000618520	12746752	454656
1100615258	14319616	462848
1200622623	14319616	462848
1300615396	14319616	462848
1400622276	16023552	462848
1500624111	16023552	462848
1600623056	16023552	462848
1700627237	17727488	466944
1800624215	17727488	466944
1900619452	17727488	466944
2000623240	17727488	466944
2100623340	19431424	471040
2200622095	19431424	471040
2300622474	19431424	471040
2400621615	19431424	471040
2500620900	19431424	471040
2600621745	21135360	471040
2700625059	21135360	471040
2800625743	21135360	471040
2900626384	21135360	471040
3000619942	21135360	471040
3100616185	21528576	471040
3200626464	21528576	471040
3300626467	21528576	471040
3400630529	21528576	471040
3500627796	21659648	471040
3600627957	21921792	475136
3700629224	21921792	475136
3800623612	21921792	475136
3900634187	21921792	475136
4000617103	22446080	475136
4100623621	22446080	475136
4200627792	22446080	475136
4300628905	22446080	475136
4401130330	22446080	475136
4500626582	22839296	475136
4600620020	22839296	475136
4700626911	22839296	475136
4800627270	22839296	475136
4900628367	22839296	475136
5000618746	23232512	475136
5100621319	23232512	475136
5200627988	23232512	475136
5300620644	23232512	475136
5400624656	23232512	475136
5500623995	23756800	475136
5600626560	23756800	475136
5700628015	23756800	475136
5800627395	23756800	475136
5900624679	23756800	475136
6000626182	24018944	479232
6100627184	24018944	479232
6200622423	24018944	479232
6300626901	24018944	479232
6400626514	24018944	479232
6500624725	24150016	479232
6600622030	24150016	479232
6700625646	24150016	479232
6800627218	24150016	479232
6900625043	24150016	479232
7000619827	24281088	479232
7100622994	24281088	479232
7200625236	24281088	479232
7300624971	24281088	479232
7400628017	24412160	479232
7500628437	24412160	479232
7600628034	24412160	479232
7700628480	24412160	479232
7800627045	24412160	479232
7900623540	24543232	479232
8000624926	24543232	479232
8100625422	24543232	479232
8200625953	24543232	479232
8300626578	24543232	479232
8400618042	24674304	479232
8500624308	24674304	479232
8600620536	24674304	479232
8700627092	24674304	479232
8800627159	24674304	479232
8900624552	24805376	479232
9000624505	24805376	479232
9100617700	24805376	479232
9200626379	24805376	479232
9300620377	24805376	479232
9400627807	24936448	479232
9500627762	24936448	479232
9600625537	24936448	479232
9700627042	24936448	479232
9800623751	24936448	479232
9900627530	25067520	479232
10000620458	25067520	479232
10100618358	25067520	479232
