Value,Percentile,TotalCount,1/(1-Percentile)
1959.000,0.996680,39898019,301.18
1967.000,0.996875,39905628,320.00
1975.000,0.997070,39914774,341.33
1979.000,0.997266,39919595,365.71
1987.000,0.997461,39929860,393.85
1995.000,0.997656,39939701,426.67
1999.000,0.997852,39944584,465.45
2007.000,0.998047,39953375,512.00
2011.000,0.998145,39957115,538.95
2015.000,0.998242,39960635,568.89
2019.000,0.998340,39963864,602.35
2023.000,0.998437,39967040,640.00
2031.000,0.998535,39973030,682.67
2035.000,0.998633,39975937,731.43
2039.000,0.998730,39978761,787.69
2047.000,0.998828,39984117,853.33
2051.000,0.998926,39986596,930.91
2059.000,0.999023,39991002,1024.00
2063.000,0.999072,39993008,1077.89
2067.000,0.999121,39994786,1137.78
2071.000,0.999170,39996524,1204.71
2075.000,0.999219,39997996,1280.00
2083.000,0.999268,40000532,1365.33
2087.000,0.999316,40001626,1462.86
2095.000,0.999365,40003530,1575.38
2107.000,0.999414,40005730,1706.67
2119.000,0.999463,40007495,1861.82
2135.000,0.999512,40009385,2048.00
2143.000,0.999536,40010201,2155.79
2155.000,0.999561,40011223,2275.56
2167.000,0.999585,40012211,2409.41
2183.000,0.999609,40013230,2560.00
2199.000,0.999634,40014271,2730.67
2215.000,0.999658,40015264,2925.71
2231.000,0.999683,40016159,3150.77
2247.000,0.999707,40017045,3413.33
2271.000,0.999731,40018045,3723.64
2303.000,0.999756,40019079,4096.00
2323.000,0.999768,40019528,4311.58
2351.000,0.999780,40020003,4551.11
2387.000,0.999792,40020443,4818.82
2439.000,0.999805,40020943,5120.00
2495.000,0.999817,40021417,5461.33
2555.000,0.999829,40021917,5851.43
2599.000,0.999841,40022409,6301.54
2643.000,0.999854,40022892,6826.67
2691.000,0.999866,40023378,7447.27
2743.000,0.999878,40023880,8192.00
2771.000,0.999884,40024126,8623.16
2803.000,0.999890,40024353,9102.22
2843.000,0.999896,40024605,9637.65
2883.000,0.999902,40024841,10240.00
2927.000,0.999908,40025088,10922.67
2967.000,0.999915,40025325,11702.86
3011.000,0.999921,40025569,12603.08
3055.000,0.999927,40025823,13653.33
3099.000,0.999933,40026067,14894.55
3151.000,0.999939,40026309,16384.00
3183.000,0.999942,40026434,17246.32
3215.000,0.999945,40026551,18204.44
3251.000,0.999948,40026668,19275.29
3311.000,0.999951,40026789,20480.00
3387.000,0.999954,40026913,21845.33
3511.000,0.999957,40027031,23405.71
3699.000,0.999960,40027155,25206.15
3799.000,0.999963,40027276,27306.67
3875.000,0.999966,40027400,29789.09
3943.000,0.999969,40027523,32768.00
3983.000,0.999971,40027588,34492.63
4027.000,0.999973,40027652,36408.89
4071.000,0.999974,40027703,38550.59
4131.000,0.999976,40027765,40960.00
4195.000,0.999977,40027825,43690.67
4247.000,0.999979,40027887,46811.43
4307.000,0.999980,40027948,50412.31
4359.000,0.999982,40028009,54613.33
4431.000,0.999983,40028071,59578.18
4507.000,0.999985,40028132,65536.00
4571.000,0.999986,40028162,68985.26
4659.000,0.999986,40028193,72817.78
4791.000,0.999987,40028222,77101.18
5075.000,0.999988,40028253,81920.00
5355.000,0.999989,40028283,87381.33
5703.000,0.999989,40028314,93622.86
6231.000,0.999990,40028344,100824.62
7023.000,0.999991,40028375,109226.67
8135.000,0.999992,40028406,119156.36
8647.000,0.999992,40028436,131072.00
8687.000,0.999993,40028452,137970.53
8871.000,0.999993,40028468,145635.56
8919.000,0.999994,40028482,154202.35
9415.000,0.999994,40028497,163840.00
9983.000,0.999994,40028512,174762.67
10119.000,0.999995,40028528,187245.71
10263.000,0.999995,40028543,201649.23
10423.000,0.999995,40028558,218453.33
10591.000,0.999996,40028574,238312.73
10807.000,0.999996,40028590,262144.00
10887.000,0.999996,40028596,275941.05
10983.000,0.999997,40028604,291271.11
11279.000,0.999997,40028612,308404.71
11607.000,0.999997,40028619,327680.00
11783.000,0.999997,40028627,349525.33
11967.000,0.999997,40028635,374491.43
12031.000,0.999998,40028642,403298.46
12215.000,0.999998,40028651,436906.67
12423.000,0.999998,40028658,476625.45
12583.000,0.999998,40028665,524288.00
12647.000,0.999998,40028669,551882.11
12911.000,0.999998,40028673,582542.22
12959.000,0.999998,40028677,616809.41
13031.000,0.999998,40028680,655360.00
13167.000,0.999999,40028684,699050.67
13663.000,0.999999,40028688,748982.86
14567.000,0.999999,40028692,806596.92
15135.000,0.999999,40028696,873813.33
15359.000,0.999999,40028700,953250.91
15671.000,0.999999,40028703,1048576.00
15855.000,0.999999,40028705,1103764.21
16375.000,0.999999,40028707,1165084.44
16671.000,0.999999,40028709,1233618.82
17071.000,0.999999,40028711,1310720.00
18031.000,0.999999,40028713,1398101.33
19391.000,0.999999,40028715,1497965.71
19727.000,0.999999,40028717,1613193.85
22159.000,0.999999,40028719,1747626.67
23983.000,0.999999,40028721,1906501.82
24287.000,1.000000,40028722,2097152.00
25775.000,1.000000,40028723,2207528.42
34783.000,1.000000,40028724,2330168.89
45183.000,1.000000,40028725,2467237.65
66623.000,1.000000,40028726,2621440.00
67647.000,1.000000,40028727,2796202.67
78847.000,1.000000,40028728,2995931.43
82751.000,1.000000,40028729,3226387.69
91071.000,1.000000,40028730,3495253.33
92223.000,1.000000,40028731,3813003.64
100799.000,1.000000,40028732,4194304.00
100799.000,1.000000,40028732,4415056.84
104895.000,1.000000,40028733,4660337.78
104895.000,1.000000,40028733,4934475.29
137215.000,1.000000,40028734,5242880.00
137215.000,1.000000,40028734,5592405.33
153343.000,1.000000,40028735,5991862.86
153343.000,1.000000,40028735,6452775.39
250239.000,1.000000,40028736,6990506.67
250239.000,1.000000,40028736,7626007.28
292351.000,1.000000,40028737,8388608.00
292351.000,1.000000,40028737,8830113.68
292351.000,1.000000,40028737,9320675.55
292351.000,1.000000,40028737,9868950.59
311807.000,1.000000,40028738,10485760.00
311807.000,1.000000,40028738,11184810.67
311807.000,1.000000,40028738,11983725.71
311807.000,1.000000,40028738,12905550.76
580607.000,1.000000,40028739,13981013.34
580607.000,1.000000,40028739,15252014.55
580607.000,1.000000,40028739,16777216.00
580607.000,1.000000,40028739,17660227.38
580607.000,1.000000,40028739,18641351.10
580607.000,1.000000,40028739,19737901.19
1163263.000,1.000000,40028740,20971519.98
1163263.000,1.000000,40028740,22369621.33
1163263.000,1.000000,40028740,23967451.45
1163263.000,1.000000,40028740,25811101.52
1163263.000,1.000000,40028740,27962026.68
1163263.000,1.000000,40028740,30504029.05
1163263.000,1.000000,40028740,33554432.00
1163263.000,1.000000,40028740,35320454.76
1163263.000,1.000000,40028740,37282702.28
1163263.000,1.000000,40028740,39475802.28
1411071.000,1.000000,40028741,41943039.96
1411071.000,1.000000,40028741,inf

