Value,Percentile,TotalCount,1/(1-Percentile)
23.000,0.000000,2422461,1.00
23.000,0.050000,2422461,1.05
27.000,0.100000,13622343,1.11
27.000,0.150000,13622343,1.18
27.000,0.200000,13622343,1.25
27.000,0.250000,13622343,1.33
27.000,0.300000,13622343,1.43
31.000,0.350000,38321430,1.54
31.000,0.400000,38321430,1.67
31.000,0.450000,38321430,1.82
31.000,0.500000,38321430,2.00
31.000,0.525000,38321430,2.11
31.000,0.550000,38321430,2.22
31.000,0.575000,38321430,2.35
31.000,0.600000,38321430,2.50
31.000,0.625000,38321430,2.67
31.000,0.650000,38321430,2.86
31.000,0.675000,38321430,3.08
31.000,0.700000,38321430,3.33
31.000,0.725000,38321430,3.64
31.000,0.750000,38321430,4.00
31.000,0.762500,38321430,4.21
31.000,0.775000,38321430,4.44
31.000,0.787500,38321430,4.71
31.000,0.800000,38321430,5.00
31.000,0.812500,38321430,5.33
31.000,0.825000,38321430,5.71
31.000,0.837500,38321430,6.15
31.000,0.850000,38321430,6.67
31.000,0.862500,38321430,7.27
31.000,0.875000,38321430,8.00
31.000,0.881250,38321430,8.42
31.000,0.887500,38321430,8.89
31.000,0.893750,38321430,9.41
31.000,0.900000,38321430,10.00
31.000,0.906250,38321430,10.67
31.000,0.912500,38321430,11.43
31.000,0.918750,38321430,12.31
31.000,0.925000,38321430,13.33
31.000,0.931250,38321430,14.55
31.000,0.937500,38321430,16.00
31.000,0.940625,38321430,16.84
31.000,0.943750,38321430,17.78
31.000,0.946875,38321430,18.82
31.000,0.950000,38321430,20.00
31.000,0.953125,38321430,21.33
31.000,0.956250,38321430,22.86
35.000,0.959375,39370048,24.62
35.000,0.962500,39370048,26.67
35.000,0.965625,39370048,29.09
35.000,0.968750,39370048,32.00
35.000,0.970313,39370048,33.68
35.000,0.971875,39370048,35.56
35.000,0.973437,39370048,37.65
35.000,0.975000,39370048,40.00
35.000,0.976562,39370048,42.67
35.000,0.978125,39370048,45.71
35.000,0.979688,39370048,49.23
35.000,0.981250,39370048,53.33
35.000,0.982812,39370048,58.18
39.000,0.984375,39501138,64.00
39.000,0.985156,39501138,67.37
39.000,0.985938,39501138,71.11
39.000,0.986719,39501138,75.29
43.000,0.987500,39598830,80.00
43.000,0.988281,39598830,85.33
43.000,0.989062,39598830,91.43
47.000,0.989844,39668527,98.46
47.000,0.990625,39668527,106.67
51.000,0.991406,39724757,116.36
51.000,0.992188,39724757,128.00
55.000,0.992578,39748224,134.74
59.000,0.992969,39757693,142.22
67.000,0.993359,39765418,150.59
83.000,0.993750,39792340,160.00
87.000,0.994141,39799104,170.67
107.000,0.994531,39812019,182.86
639.000,0.994922,39827578,196.92
655.000,0.995313,39843845,213.33
667.000,0.995703,39859131,232.73
687.000,0.996094,39875350,256.00
707.000,0.996289,39881796,269.47
723.000,0.996484,39890484,284.44
739.000,0.996680,39897256,301.18
791.000,0.996875,39905272,320.00
815.000,0.997070,39915082,341.33
827.000,0.997266,39923180,365.71
839.000,0.997461,39930090,393.85
859.000,0.997656,39936628,426.67
899.000,0.997852,39944636,465.45
927.000,0.998047,39952516,512.00
939.000,0.998145,39956819,538.95
947.000,0.998242,39959880,568.89
963.000,0.998340,39964438,602.35
983.000,0.998437,39967844,640.00
1007.000,0.998535,39971880,682.67
1023.000,0.998633,39975439,731.43
1039.000,0.998730,39980599,787.69
1047.000,0.998828,39984224,853.33
1055.000,0.998926,39988075,930.91
1063.000,0.999023,39991765,1024.00
1067.000,0.999072,39993478,1077.89
1071.000,0.999121,39995154,1137.78
1079.000,0.999170,39998209,1204.71
1083.000,0.999219,39999662,1280.00
1087.000,0.999268,40000883,1365.33
1095.000,0.999316,40003076,1462.86
1103.000,0.999365,40004932,1575.38
1115.000,0.999414,40007385,1706.67
1123.000,0.999463,40008965,1861.82
1135.000,0.999512,40010776,2048.00
1143.000,0.999536,40011688,2155.79
1155.000,0.999561,40012704,2275.56
1171.000,0.999585,40013692,2409.41
1191.000,0.999609,40014533,2560.00
1227.000,0.999634,40015590,2730.67
1267.000,0.999658,40016504,2925.71
1311.000,0.999683,40017528,3150.77
1347.000,0.999707,40018451,3413.33
1375.000,0.999731,40019591,3723.64
1395.000,0.999756,40020502,4096.00
1403.000,0.999768,40020911,4311.58
1415.000,0.999780,40021411,4551.11
1431.000,0.999792,40021970,4818.82
1443.000,0.999805,40022349,5120.00
1459.000,0.999817,40022858,5461.33
1471.000,0.999829,40023349,5851.43
1483.000,0.999841,40023907,6301.54
1495.000,0.999854,40024450,6826.67
1503.000,0.999866,40024809,7447.27
1519.000,0.999878,40025346,8192.00
1527.000,0.999884,40025540,8623.16
1543.000,0.999890,40025806,9102.22
1559.000,0.999896,40026066,9637.65
1575.000,0.999902,40026265,10240.00
1619.000,0.999908,40026509,10922.67
1707.000,0.999915,40026745,11702.86
1807.000,0.999921,40026988,12603.08
2147.000,0.999927,40027233,13653.33
2419.000,0.999933,40027478,14894.55
2583.000,0.999939,40027726,16384.00
2663.000,0.999942,40027844,17246.32
2767.000,0.999945,40027969,18204.44
2887.000,0.999948,40028091,19275.29
2983.000,0.999951,40028217,20480.00
3027.000,0.999954,40028353,21845.33
3055.000,0.999957,40028455,23405.71
3091.000,0.999960,40028592,25206.15
3127.000,0.999963,40028703,27306.67
3167.000,0.999966,40028821,29789.09
3231.000,0.999969,40028948,32768.00
3259.000,0.999971,40029006,34492.63
3291.000,0.999973,40029065,36408.89
3335.000,0.999974,40029126,38550.59
3383.000,0.999976,40029189,40960.00
3427.000,0.999977,40029248,43690.67
3467.000,0.999979,40029309,46811.43
3503.000,0.999980,40029371,50412.31
3551.000,0.999982,40029432,54613.33
3623.000,0.999983,40029493,59578.18
3711.000,0.999985,40029555,65536.00
3759.000,0.999986,40029584,68985.26
3827.000,0.999986,40029615,72817.78
3923.000,0.999987,40029645,77101.18
4083.000,0.999988,40029678,81920.00
4183.000,0.999989,40029706,87381.33
4259.000,0.999989,40029740,93622.86
4403.000,0.999990,40029767,100824.62
4591.000,0.999991,40029800,109226.67
4823.000,0.999992,40029829,119156.36
5439.000,0.999992,40029859,131072.00
5735.000,0.999993,40029874,137970.53
6099.000,0.999993,40029890,145635.56
7047.000,0.999994,40029905,154202.35
8055.000,0.999994,40029920,163840.00
8535.000,0.999994,40029937,174762.67
8631.000,0.999995,40029951,187245.71
8703.000,0.999995,40029966,201649.23
8807.000,0.999995,40029984,218453.33
8903.000,0.999996,40029997,238312.73
9343.000,0.999996,40030012,262144.00
9415.000,0.999996,40030019,275941.05
9591.000,0.999997,40030027,291271.11
9903.000,0.999997,40030035,308404.71
10031.000,0.999997,40030042,327680.00
10095.000,0.999997,40030051,349525.33
10119.000,0.999997,40030059,374491.43
10175.000,0.999998,40030065,403298.46
10223.000,0.999998,40030073,436906.67
10287.000,0.999998,40030081,476625.45
10319.000,0.999998,40030090,524288.00
10343.000,0.999998,40030093,551882.11
10391.000,0.999998,40030096,582542.22
10439.000,0.999998,40030100,616809.41
10519.000,0.999998,40030103,655360.00
10639.000,0.999999,40030108,699050.67
10839.000,0.999999,40030112,748982.86
10991.000,0.999999,40030115,806596.92
11095.000,0.999999,40030119,873813.33
11367.000,0.999999,40030123,953250.91
11631.000,0.999999,40030126,1048576.00
11783.000,0.999999,40030128,1103764.21
12047.000,0.999999,40030130,1165084.44
12327.000,0.999999,40030132,1233618.82
12751.000,0.999999,40030134,1310720.00
12951.000,0.999999,40030136,1398101.33
13479.000,0.999999,40030138,1497965.71
13639.000,0.999999,40030140,1613193.85
14207.000,0.999999,40030142,1747626.67
14519.000,0.999999,40030144,1906501.82
15071.000,1.000000,40030145,2097152.00
15231.000,1.000000,40030146,2207528.42
15631.000,1.000000,40030147,2330168.89
16343.000,1.000000,40030148,2467237.65
16879.000,1.000000,40030149,2621440.00
17327.000,1.000000,40030150,2796202.67
18511.000,1.000000,40030151,2995931.43
19071.000,1.000000,40030152,3226387.69
22959.000,1.000000,40030153,3495253.33
25407.000,1.000000,40030154,3813003.64
25759.000,1.000000,40030155,4194304.00
25759.000,1.000000,40030155,4415056.84
26223.000,1.000000,40030156,4660337.78
26223.000,1.000000,40030156,4934475.29
29359.000,1.000000,40030157,5242880.00
29359.000,1.000000,40030157,5592405.33
30527.000,1.000000,40030158,5991862.86
30527.000,1.000000,40030158,6452775.39
89663.000,1.000000,40030159,6990506.67
89663.000,1.000000,40030159,7626007.28
106175.000,1.000000,40030160,8388608.00
106175.000,1.000000,40030160,8830113.68
106175.000,1.000000,40030160,9320675.55
106175.000,1.000000,40030160,9868950.59
106623.000,1.000000,40030161,10485760.00
