Value,Percentile,TotalCount,1/(1-Percentile)
51.000,0.985938,39514355,71.11
51.000,0.986719,39514355,75.29
55.000,0.987500,39727453,80.00
55.000,0.988281,39727453,85.33
55.000,0.989062,39727453,91.43
55.000,0.989844,39727453,98.46
55.000,0.990625,39727453,106.67
55.000,0.991406,39727453,116.36
55.000,0.992188,39727453,128.00
59.000,0.992578,39797576,134.74
59.000,0.992969,39797576,142.22
59.000,0.993359,39797576,150.59
59.000,0.993750,39797576,160.00
59.000,0.994141,39797576,170.67
63.000,0.994531,39819150,182.86
67.000,0.994922,39836966,196.92
71.000,0.995313,39854388,213.33
75.000,0.995703,39869171,232.73
79.000,0.996094,39891105,256.00
79.000,0.996289,39891105,269.47
79.000,0.996484,39891105,284.44
83.000,0.996680,39907721,301.18
83.000,0.996875,39907721,320.00
87.000,0.997070,39912238,341.33
99.000,0.997266,39928073,365.71
99.000,0.997461,39928073,393.85
103.000,0.997656,39940548,426.67
107.000,0.997852,39950259,465.45
111.000,0.998047,39954468,512.00
115.000,0.998145,39959791,538.95
115.000,0.998242,39959791,568.89
119.000,0.998340,39964612,602.35
127.000,0.998437,39967194,640.00
135.000,0.998535,39970890,682.67
155.000,0.998633,39974875,731.43
163.000,0.998730,39980825,787.69
167.000,0.998828,39982240,853.33
191.000,0.998926,39985761,930.91
219.000,0.999023,39991043,1024.00
223.000,0.999072,39993697,1077.89
223.000,0.999121,39993697,1137.78
227.000,0.999170,39996528,1204.71
231.000,0.999219,39998755,1280.00
235.000,0.999268,40000469,1365.33
239.000,0.999316,40001775,1462.86
251.000,0.999365,40003624,1575.38
271.000,0.999414,40005632,1706.67
283.000,0.999463,40007439,1861.82
295.000,0.999512,40009217,2048.00
307.000,0.999536,40010301,2155.79
323.000,0.999561,40011244,2275.56
343.000,0.999585,40012140,2409.41
375.000,0.999609,40013140,2560.00
443.000,0.999634,40014107,2730.67
847.000,0.999658,40015060,2925.71
1803.000,0.999683,40016193,3150.77
1823.000,0.999707,40017139,3413.33
1839.000,0.999731,40018034,3723.64
1859.000,0.999756,40019179,4096.00
1867.000,0.999768,40019584,4311.58
1875.000,0.999780,40019964,4551.11
1887.000,0.999792,40020574,4818.82
1895.000,0.999805,40020961,5120.00
1907.000,0.999817,40021414,5461.33
1923.000,0.999829,40021974,5851.43
1939.000,0.999841,40022441,6301.54
1959.000,0.999854,40022943,6826.67
1979.000,0.999866,40023380,7447.27
2011.000,0.999878,40023889,8192.00
2031.000,0.999884,40024120,8623.16
2059.000,0.999890,40024378,9102.22
2087.000,0.999896,40024601,9637.65
2127.000,0.999902,40024834,10240.00
2195.000,0.999908,40025084,10922.67
2295.000,0.999915,40025321,11702.86
2411.000,0.999921,40025565,12603.08
2523.000,0.999927,40025817,13653.33
2631.000,0.999933,40026056,14894.55
2767.000,0.999939,40026303,16384.00
2827.000,0.999942,40026423,17246.32
2875.000,0.999945,40026554,18204.44
2903.000,0.999948,40026679,19275.29
2927.000,0.999951,40026791,20480.00
2959.000,0.999954,40026928,21845.33
2983.000,0.999957,40027044,23405.71
3011.000,0.999960,40027164,25206.15
3047.000,0.999963,40027291,27306.67
3087.000,0.999966,40027407,29789.09
3131.000,0.999969,40027522,32768.00
3167.000,0.999971,40027588,34492.63
3199.000,0.999973,40027642,36408.89
3251.000,0.999974,40027707,38550.59
3307.000,0.999976,40027765,40960.00
3367.000,0.999977,40027826,43690.67
3443.000,0.999979,40027888,46811.43
3547.000,0.999980,40027948,50412.31
3747.000,0.999982,40028009,54613.33
3995.000,0.999983,40028071,59578.18
4287.000,0.999985,40028131,65536.00
4419.000,0.999986,40028161,68985.26
4619.000,0.999986,40028193,72817.78
4959.000,0.999987,40028223,77101.18
5371.000,0.999988,40028253,81920.00
5795.000,0.999989,40028283,87381.33
6491.000,0.999989,40028314,93622.86
8455.000,0.999990,40028345,100824.62
8655.000,0.999991,40028375,109226.67
8735.000,0.999992,40028407,119156.36
8839.000,0.999992,40028437,131072.00
8895.000,0.999993,40028451,137970.53
8951.000,0.999993,40028470,145635.56
9071.000,0.999994,40028482,154202.35
9415.000,0.999994,40028497,163840.00
9615.000,0.999994,40028512,174762.67
10031.000,0.999995,40028528,187245.71
10143.000,0.999995,40028543,201649.23
10191.000,0.999995,40028558,218453.33
10231.000,0.999996,40028575,238312.73
10295.000,0.999996,40028589,262144.00
10319.000,0.999996,40028596,275941.05
10351.000,0.999997,40028604,291271.11
10383.000,0.999997,40028612,308404.71
10455.000,0.999997,40028620,327680.00
10519.000,0.999997,40028627,349525.33
10615.000,0.999997,40028636,374491.43
10679.000,0.999998,40028642,403298.46
10831.000,0.999998,40028650,436906.67
10911.000,0.999998,40028659,476625.45
11031.000,0.999998,40028665,524288.00
11103.000,0.999998,40028669,551882.11
11271.000,0.999998,40028673,582542.22
11583.000,0.999998,40028677,616809.41
11751.000,0.999998,40028680,655360.00
11959.000,0.999999,40028684,699050.67
12551.000,0.999999,40028688,748982.86
13575.000,0.999999,40028692,806596.92
14287.000,0.999999,40028696,873813.33
15359.000,0.999999,40028700,953250.91
15671.000,0.999999,40028703,1048576.00
15767.000,0.999999,40028705,1103764.21
16479.000,0.999999,40028707,1165084.44
17135.000,0.999999,40028709,1233618.82
19439.000,0.999999,40028711,1310720.00
20511.000,0.999999,40028713,1398101.33
21423.000,0.999999,40028715,1497965.71
23263.000,0.999999,40028717,1613193.85
25423.000,0.999999,40028719,1747626.67
28511.000,0.999999,40028721,1906501.82
30527.000,1.000000,40028722,2097152.00
47615.000,1.000000,40028723,2207528.42
63903.000,1.000000,40028724,2330168.89
72511.000,1.000000,40028725,2467237.65
74239.000,1.000000,40028726,2621440.00
74751.000,1.000000,40028727,2796202.67
76735.000,1.000000,40028728,2995931.43
77183.000,1.000000,40028729,3226387.69
77503.000,1.000000,40028730,3495253.33
77951.000,1.000000,40028731,3813003.64
78335.000,1.000000,40028732,4194304.00
78335.000,1.000000,40028732,4415056.84
78911.000,1.000000,40028733,4660337.78
78911.000,1.000000,40028733,4934475.29
79359.000,1.000000,40028734,5242880.00
79359.000,1.000000,40028734,5592405.33
79487.000,1.000000,40028735,5991862.86
79487.000,1.000000,40028735,6452775.39
81727.000,1.000000,40028736,6990506.67
81727.000,1.000000,40028736,7626007.28
81791.000,1.000000,40028737,8388608.00
81791.000,1.000000,40028737,8830113.68
81791.000,1.000000,40028737,9320675.55
81791.000,1.000000,40028737,9868950.59
82623.000,1.000000,40028739,10485760.00
82623.000,1.000000,40028739,11184810.67
82623.000,1.000000,40028739,11983725.71
82623.000,1.000000,40028739,12905550.76
82623.000,1.000000,40028739,13981013.34
82623.000,1.000000,40028739,15252014.55
82623.000,1.000000,40028739,16777216.00
82623.000,1.000000,40028739,17660227.38
82623.000,1.000000,40028739,18641351.10
82623.000,1.000000,40028739,19737901.19
108351.000,1.000000,40028740,20971519.98
108351.000,1.000000,40028740,22369621.33
108351.000,1.000000,40028740,23967451.45
108351.000,1.000000,40028740,25811101.52
108351.000,1.000000,40028740,27962026.68
108351.000,1.000000,40028740,30504029.05
108351.000,1.000000,40028740,33554432.00
108351.000,1.000000,40028740,35320454.76
108351.000,1.000000,40028740,37282702.28
108351.000,1.000000,40028740,39475802.28
2320383.000,1.000000,40028741,41943039.96
2320383.000,1.000000,40028741,inf

