Value,Percentile,TotalCount,1/(1-Percentile)
939.000,0.997266,39915907,365.71
955.000,0.997461,39923747,393.85
975.000,0.997656,39929902,426.67
1043.000,0.997852,39937926,465.45
1155.000,0.998047,39950013,512.00
1155.000,0.998145,39950013,538.95
1159.000,0.998242,39957695,568.89
1159.000,0.998340,39957695,602.35
1163.000,0.998437,39964191,640.00
1167.000,0.998535,39967792,682.67
1171.000,0.998633,39969809,731.43
1187.000,0.998730,39973327,787.69
1195.000,0.998828,39978001,853.33
1203.000,0.998926,39981368,930.91
1239.000,0.999023,39985075,1024.00
1247.000,0.999072,39987427,1077.89
1251.000,0.999121,39989151,1137.78
1255.000,0.999170,39991418,1204.71
1259.000,0.999219,39993770,1280.00
1263.000,0.999268,39996179,1365.33
1267.000,0.999316,39998285,1462.86
1271.000,0.999365,39999883,1575.38
1275.000,0.999414,40001022,1706.67
1283.000,0.999463,40002432,1861.82
1295.000,0.999512,40004483,2048.00
1299.000,0.999536,40005382,2155.79
1303.000,0.999561,40006474,2275.56
1307.000,0.999585,40007498,2409.41
1311.000,0.999609,40008516,2560.00
1315.000,0.999634,40009345,2730.67
1319.000,0.999658,40010054,2925.71
1327.000,0.999683,40011303,3150.77
1335.000,0.999707,40012354,3413.33
1343.000,0.999731,40013251,3723.64
1351.000,0.999756,40014201,4096.00
1355.000,0.999768,40014647,4311.58
1359.000,0.999780,40015101,4551.11
1363.000,0.999792,40015620,4818.82
1367.000,0.999805,40016050,5120.00
1371.000,0.999817,40016513,5461.33
1379.000,0.999829,40017136,5851.43
1383.000,0.999841,40017401,6301.54
1395.000,0.999854,40018007,6826.67
1403.000,0.999866,40018332,7447.27
1419.000,0.999878,40018846,8192.00
1427.000,0.999884,40019077,8623.16
1443.000,0.999890,40019375,9102.22
1455.000,0.999896,40019591,9637.65
1467.000,0.999902,40019798,10240.00
1487.000,0.999908,40020055,10922.67
1515.000,0.999915,40020302,11702.86
1555.000,0.999921,40020546,12603.08
1607.000,0.999927,40020789,13653.33
1683.000,0.999933,40021030,14894.55
1759.000,0.999939,40021261,16384.00
1799.000,0.999942,40021382,17246.32
1875.000,0.999945,40021504,18204.44
1971.000,0.999948,40021627,19275.29
2075.000,0.999951,40021751,20480.00
2199.000,0.999954,40021873,21845.33
2291.000,0.999957,40021998,23405.71
2355.000,0.999960,40022122,25206.15
2423.000,0.999963,40022245,27306.67
2475.000,0.999966,40022359,29789.09
2539.000,0.999969,40022484,32768.00
2583.000,0.999971,40022544,34492.63
2623.000,0.999973,40022607,36408.89
2659.000,0.999974,40022669,38550.59
2719.000,0.999976,40022728,40960.00
2775.000,0.999977,40022787,43690.67
2843.000,0.999979,40022848,46811.43
2927.000,0.999980,40022910,50412.31
3027.000,0.999982,40022972,54613.33
3135.000,0.999983,40023031,59578.18
3255.000,0.999985,40023095,65536.00
3307.000,0.999986,40023122,68985.26
3391.000,0.999986,40023153,72817.78
3455.000,0.999987,40023183,77101.18
3523.000,0.999988,40023214,81920.00
3599.000,0.999989,40023245,87381.33
3691.000,0.999989,40023276,93622.86
3831.000,0.999990,40023306,100824.62
4031.000,0.999991,40023336,109226.67
4403.000,0.999992,40023368,119156.36
4939.000,0.999992,40023397,131072.00
5359.000,0.999993,40023412,137970.53
6143.000,0.999993,40023428,145635.56
6731.000,0.999994,40023443,154202.35
8535.000,0.999994,40023462,163840.00
8599.000,0.999994,40023473,174762.67
8703.000,0.999995,40023489,187245.71
8783.000,0.999995,40023504,201649.23
8879.000,0.999995,40023519,218453.33
9415.000,0.999996,40023535,238312.73
9831.000,0.999996,40023550,262144.00
10031.000,0.999996,40023557,275941.05
10087.000,0.999997,40023566,291271.11
10127.000,0.999997,40023573,308404.71
10167.000,0.999997,40023581,327680.00
10223.000,0.999997,40023588,349525.33
10303.000,0.999997,40023596,374491.43
10359.000,0.999998,40023603,403298.46
10479.000,0.999998,40023611,436906.67
10591.000,0.999998,40023619,476625.45
10703.000,0.999998,40023626,524288.00
10791.000,0.999998,40023630,551882.11
11183.000,0.999998,40023634,582542.22
11431.000,0.999998,40023638,616809.41
11519.000,0.999998,40023641,655360.00
11751.000,0.999999,40023645,699050.67
12031.000,0.999999,40023650,748982.86
12167.000,0.999999,40023653,806596.92
12935.000,0.999999,40023657,873813.33
13199.000,0.999999,40023661,953250.91
13879.000,0.999999,40023664,1048576.00
14151.000,0.999999,40023666,1103764.21
14255.000,0.999999,40023668,1165084.44
14407.000,0.999999,40023670,1233618.82
15079.000,0.999999,40023672,1310720.00
15447.000,0.999999,40023674,1398101.33
17135.000,0.999999,40023676,1497965.71
17679.000,0.999999,40023678,1613193.85
24559.000,0.999999,40023680,1747626.67
26751.000,0.999999,40023682,1906501.82
30223.000,1.000000,40023683,2097152.00
32031.000,1.000000,40023684,2207528.42
33183.000,1.000000,40023685,2330168.89
34975.000,1.000000,40023686,2467237.65
38431.000,1.000000,40023687,2621440.00
40863.000,1.000000,40023688,2796202.67
44255.000,1.000000,40023689,2995931.43
53855.000,1.000000,40023690,3226387.69
75647.000,1.000000,40023691,3495253.33
76351.000,1.000000,40023692,3813003.64
96319.000,1.000000,40023693,4194304.00
96319.000,1.000000,40023693,4415056.84
103935.000,1.000000,40023694,4660337.78
103935.000,1.000000,40023694,4934475.29
135551.000,1.000000,40023695,5242880.00
135551.000,1.000000,40023695,5592405.33
174975.000,1.000000,40023696,5991862.86
174975.000,1.000000,40023696,6452775.39
183551.000,1.000000,40023697,6990506.67
183551.000,1.000000,40023697,7626007.28
202111.000,1.000000,40023698,8388608.00
202111.000,1.000000,40023698,8830113.68
202111.000,1.000000,40023698,9320675.55
202111.000,1.000000,40023698,9868950.59
230783.000,1.000000,40023699,10485760.00
230783.000,1.000000,40023699,11184810.67
230783.000,1.000000,40023699,11983725.71
230783.000,1.000000,40023699,12905550.76
745983.000,1.000000,40023700,13981013.34
745983.000,1.000000,40023700,15252014.55
745983.000,1.000000,40023700,16777216.00
745983.000,1.000000,40023700,17660227.38
745983.000,1.000000,40023700,18641351.10
745983.000,1.000000,40023700,19737901.19
1133567.000,1.000000,40023701,20971519.98
1133567.000,1.000000,40023701,22369621.33
1133567.000,1.000000,40023701,23967451.45
1133567.000,1.000000,40023701,25811101.52
1133567.000,1.000000,40023701,27962026.68
1133567.000,1.000000,40023701,30504029.05
1133567.000,1.000000,40023701,33554432.00
1133567.000,1.000000,40023701,35320454.76
1133567.000,1.000000,40023701,37282702.28
1133567.000,1.000000,40023701,39475802.28
3913727.000,1.000000,40023702,41943039.96
3913727.000,1.000000,40023702,inf

