valid,0

"Full Results Table"

Benchmark,"Base Ref Time","Est. Base Run Time","Est. Base Ratio","Base Selected","Base Status","Peak Ref Time","Est. Peak Run Time","Est. Peak Ratio","Peak Selected","Peak Status",Description
400.perlbench,9770,277.711183,35.180434,0,S,,,,,,"ref iteration #1"
400.perlbench,9770,279.931043,34.901452,1,S,,,,,,"ref iteration #2"
400.perlbench,9770,280.269643,34.859287,0,S,,,,,,"ref iteration #3"
401.bzip2,9650,403.44365,23.919078,0,S,,,,,,"ref iteration #1"
401.bzip2,9650,400.829153,24.075095,0,S,,,,,,"ref iteration #2"
401.bzip2,9650,402.672454,23.964887,1,S,,,,,,"ref iteration #3"
403.gcc,8050,251.834596,31.965425,0,S,,,,,,"ref iteration #1"
403.gcc,8050,251.890675,31.958309,1,S,,,,,,"ref iteration #2"
403.gcc,8050,253.393811,31.768732,0,S,,,,,,"ref iteration #3"
429.mcf,9120,276.257563,33.012671,0,S,,,,,,"ref iteration #1"
429.mcf,9120,287.583827,31.712493,1,S,,,,,,"ref iteration #2"
429.mcf,9120,287.624548,31.708003,0,S,,,,,,"ref iteration #3"
445.gobmk,10490,418.800105,25.047749,1,S,,,,,,"ref iteration #1"
445.gobmk,10490,418.809433,25.047191,0,S,,,,,,"ref iteration #2"
445.gobmk,10490,417.870479,25.103472,0,S,,,,,,"ref iteration #3"
456.hmmer,9330,379.56629,24.580687,0,S,,,,,,"ref iteration #1"
456.hmmer,9330,381.535464,24.453821,1,S,,,,,,"ref iteration #2"
456.hmmer,9330,381.561696,24.45214,0,S,,,,,,"ref iteration #3"
458.sjeng,12100,447.605436,27.032737,1,S,,,,,,"ref iteration #1"
458.sjeng,12100,449.438646,26.922473,0,S,,,,,,"ref iteration #2"
458.sjeng,12100,446.651568,27.090468,0,S,,,,,,"ref iteration #3"
462.libquantum,20720,292.966069,70.724914,0,S,,,,,,"ref iteration #1"
462.libquantum,20720,291.325769,71.123128,1,S,,,,,,"ref iteration #2"
462.libquantum,20720,291.091638,71.180334,0,S,,,,,,"ref iteration #3"
464.h264ref,22130,452.044649,48.955341,1,S,,,,,,"ref iteration #1"
464.h264ref,22130,451.323092,49.033609,0,S,,,,,,"ref iteration #2"
464.h264ref,22130,453.506088,48.797581,0,S,,,,,,"ref iteration #3"
471.omnetpp,6250,355.585604,17.57664,0,S,,,,,,"ref iteration #1"
471.omnetpp,6250,336.903769,18.551291,0,S,,,,,,"ref iteration #2"
471.omnetpp,6250,353.328714,17.688911,1,S,,,,,,"ref iteration #3"
473.astar,7020,349.401719,20.091487,0,S,,,,,,"ref iteration #1"
473.astar,7020,348.927185,20.118811,1,S,,,,,,"ref iteration #2"
473.astar,7020,348.082416,20.167638,0,S,,,,,,"ref iteration #3"
483.xalancbmk,6900,190.505571,36.219413,0,S,,,,,,"ref iteration #1"
483.xalancbmk,6900,187.840364,36.733319,0,S,,,,,,"ref iteration #2"
483.xalancbmk,6900,190.279228,36.262497,1,S,,,,,,"ref iteration #3"

"Selected Results Table"

Benchmark,"Base Ref Time","Est. Base Run Time","Est. Base Ratio","Base Selected","Base Status","Peak Ref Time","Est. Peak Run Time","Est. Peak Ratio","Peak Selected","Peak Status",Description
400.perlbench,9770,279.931043,34.901452,1,S,,,,,NR,"SelectedIteration (base #2)"
401.bzip2,9650,402.672454,23.964887,1,S,,,,,NR,"SelectedIteration (base #3)"
403.gcc,8050,251.890675,31.958309,1,S,,,,,NR,"SelectedIteration (base #2)"
429.mcf,9120,287.583827,31.712493,1,S,,,,,NR,"SelectedIteration (base #2)"
445.gobmk,10490,418.800105,25.047749,1,S,,,,,NR,"SelectedIteration (base #1)"
456.hmmer,9330,381.535464,24.453821,1,S,,,,,NR,"SelectedIteration (base #2)"
458.sjeng,12100,447.605436,27.032737,1,S,,,,,NR,"SelectedIteration (base #1)"
462.libquantum,20720,291.325769,71.123128,1,S,,,,,NR,"SelectedIteration (base #2)"
464.h264ref,22130,452.044649,48.955341,1,S,,,,,NR,"SelectedIteration (base #1)"
471.omnetpp,6250,353.328714,17.688911,1,S,,,,,NR,"SelectedIteration (base #3)"
473.astar,7020,348.927185,20.118811,1,S,,,,,NR,"SelectedIteration (base #2)"
483.xalancbmk,6900,190.279228,36.262497,1,S,,,,,NR,"SelectedIteration (base #3)"

SPECint_base2006,30.431093,,30.431093
SPECint2006,"Not Run",,,,,,,"Not Run"

"Run number:",001

"Hardware Vendor:",Intel
"Hardware Model:","Intel Core i7-4558U"
"Date tested:",Nov-2018
"CPU2006 License:",0
"Test sponsor:",PLASMA
"Tested by:","Bobby Powers"
"Hardware avail:",Oct-2017
"Software avail:",Oct-2017


HARDWARE

"CPU Name","Intel Core i7-4558U"
"CPU Characteristics"," "
"CPU MHz",3200
FPU,Integrated
"CPU(s) enabled","4 cores, 1 chip, 2 cores/chip, 2 threads/core"
"CPU(s) orderable","1,2 chips"
"Primary Cache","9999 KB I + 9999 KB D on chip per core"
"Secondary Cache","9999 KB I+D on chip per core"
"L3 Cache","9999 MB I+D on chip per chip"
"Other Cache",None
Memory,"16 GB"
,"15.576 GB fixme: If using DDR3, format is:"
,"'N GB (M x N GB nRxn PCn-nnnnnR-n, ECC)'"
"Disk Subsystem","328 GB  add more disk info here"
"Other Hardware",None

SOFTWARE

"Operating System","debian stretch/sid"
,4.18.0-10-generic
Compiler,"gcc (Ubuntu 7.2.0-8ubuntu3) 7.2.0"
"Auto Parallel",No
"File System",overlay
"System State","Run level N (add definition here)"
"Base Pointers",64-bit
"Peak Pointers",64-bit
"Other Software",None

"Submit Notes"

"'numactl' was used to bind copies to the cores."
"See the configuration file for details."

"Operating System Notes"

"'ulimit -s unlimited' was used to set environment stack size"

"Platform Notes"

" Sysinfo program /spec/Docs/sysinfo"
" $Rev: 6775 $ $Date:: 2011-08-16 #$ 8787f7622badcf24e01c368b1db4377c"
" running on 37a666e9ddca Tue Nov 13 16:09:39 2018"

" This section contains SUT (System Under Test) info as seen by"
" some common utilities.  To remove or add to this section, see:"
"   http://www.spec.org/cpu2006/Docs/config.html#sysinfo"

" From /proc/cpuinfo"
"    model name : Intel(R) Core(TM) i7-4558U CPU @ 2.80GHz"
"       1 ""physical id""s (chips)"
"       4 ""processors"""
"    cores, siblings (Caution: counting these is hw and system dependent.  The"
"    following excerpts from /proc/cpuinfo might not be reliable.  Use with"
"    caution.)"
"       cpu cores : 2"
"       siblings  : 4"
"       physical 0: cores 0 1"
"    cache size : 4096 KB"

" From /proc/meminfo"
"    MemTotal:       16332312 kB"
"    HugePages_Total:       0"
"    Hugepagesize:       2048 kB"

" From /etc/*release* /etc/*version*"
"    debian_version: stretch/sid"
"    os-release:"
"       NAME=""Ubuntu"""
"       VERSION=""17.10 (Artful Aardvark)"""
"       ID=ubuntu"
"       ID_LIKE=debian"
"       PRETTY_NAME=""Ubuntu 17.10"""
"       VERSION_ID=""17.10"""
"       HOME_URL=""https://www.ubuntu.com/"""
"       SUPPORT_URL=""https://help.ubuntu.com/"""

" uname -a:"
"    Linux 37a666e9ddca 4.18.0-10-generic #11-Ubuntu SMP Thu Oct 11 15:13:55 UTC"
"    2018 x86_64 x86_64 x86_64 GNU/Linux"


" SPEC is set to: /spec"
"    Filesystem     Type     Size  Used Avail Use% Mounted on"
"    overlay        overlay  328G  178G  134G  58% /"

" (End of data from sysinfo program)"

"Base Compiler Invocation"
400.perlbench," gcc"," gcc"
401.bzip2," gcc"," gcc"
403.gcc," gcc"," gcc"
429.mcf," gcc"," gcc"
445.gobmk," gcc"," gcc"
456.hmmer," gcc"," gcc"
458.sjeng," gcc"," gcc"
462.libquantum," gcc"," gcc"
464.h264ref," gcc"," gcc"
471.omnetpp," g++"," g++"
473.astar," g++"," g++"
483.xalancbmk," g++"," g++"

"Base Portability Flags"
400.perlbench," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX_X64"
401.bzip2," -DSPEC_CPU_LP64"
403.gcc," -DSPEC_CPU_LP64"
429.mcf," -DSPEC_CPU_LP64"
445.gobmk," -DSPEC_CPU_LP64"
456.hmmer," -DSPEC_CPU_LP64"
458.sjeng," -DSPEC_CPU_LP64"
462.libquantum," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX"
464.h264ref," -DSPEC_CPU_LP64"
471.omnetpp," -DSPEC_CPU_LP64"
473.astar," -DSPEC_CPU_LP64"
483.xalancbmk," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX"

"Base Optimization Flags"
400.perlbench," -O2"," -fno-strict-aliasing"
401.bzip2," -O2"," -fno-strict-aliasing"
403.gcc," -O2"," -fno-strict-aliasing"
429.mcf," -O2"," -fno-strict-aliasing"
445.gobmk," -O2"," -fno-strict-aliasing"
456.hmmer," -O2"," -fno-strict-aliasing"
458.sjeng," -O2"," -fno-strict-aliasing"
462.libquantum," -O2"," -fno-strict-aliasing"
464.h264ref," -O2"," -fno-strict-aliasing"
471.omnetpp," -O2"," -fno-strict-aliasing"
473.astar," -O2"," -fno-strict-aliasing"
